t,s,attack_dos,x,y,xd,yd,x_dos,y_dos,mode,v_out,w_out
30.200000000000003,0.5000000000000013,1,1.005942674342674,1.0032506176137475,0.9999999999999996,1.0,-0.06655687967991085,1.0046963026792064,dt,0.00016173586959020394,-0.19951936323416752
30.25,0.5000000000000013,1,1.0059456072381314,1.0032461518602576,0.9999999999999996,1.0,-0.06655687967991085,1.0046963026792064,dt,0.00010685472380017721,-0.19968758610220888
30.3,0.5000000000000013,1,1.006486184600189,1.0024048575504998,0.9999999999999996,1.0,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
30.35,0.5000000000000013,1,1.007018322130721,1.001558199621582,0.9999999999999996,1.0,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
30.400000000000002,0.5000000000000013,1,1.007541966616418,1.0007062627385919,0.9999999999999996,1.0,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
30.450000000000003,0.5000000000000013,1,1.008057065693268,0.9998491320945075,0.9999999999999996,1.0,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
30.5,0.5000064657666208,1,1.0085635678517921,0.9989868934016792,1.0,0.9999547396336643,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
30.55,0.5000479448857533,1,1.009061422442197,0.9981196328832577,1.0,0.9996643857997367,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
30.6,0.5001141485727165,1,1.0095505796794382,0.997247437264572,1.0,0.9992009599909943,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
30.650000000000002,0.5001978709614334,1,1.0100309906481997,0.9963703937644571,1.0,0.9986149032699759,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
30.700000000000003,0.5002940642223821,1,1.010502607307785,0.9954885900865323,1.0,0.9979415504433352,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
30.75,0.500399191086808,1,1.0109653824969211,0.9946021144104306,1.0,0.9972056623923539,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
30.8,0.5005107717021376,1,1.0114192699384748,0.9937110553829807,1.0,0.9964245980850459,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
30.85,0.500627066387102,1,1.01186422424408,0.9928155021093429,1.0,0.995610535290296,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
30.900000000000002,0.5007468535166573,1,1.0123002009186772,0.9919155441440983,1.0,0.9947720253834087,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
30.950000000000003,0.5008692741299016,1,1.012727156364962,0.9910112714822934,1.0,0.9939150810906987,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
31.0,0.500993723111955,1,1.0131450478877457,0.9901027745504408,1.0,0.9930439382163245,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
31.05,0.5011197729776167,1,1.0135538336982244,0.9891901441974768,1.0,0.9921615891566928,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
31.1,0.5012471206084026,1,1.0139534729181574,0.9882734716856759,1.0,0.9912701557411914,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
