t,s,mode,dos,fdi,x,y,xd,yd,x_dos,y_dos,x_fdi,y_fdi,v_out,w_out,d_perp,r_eff,r,r_ema,alarm
0.0,0.0,main,0,0,-1.238770618137443,3.0104097939541856,-1.24,3.01,-1.238770618137443,3.0104097939541856,-1.238770618137443,3.0104097939541856,0.025917645331869386,0.19999998635913407,0.0,0.32,0.00516520158741711,0.001033040317483422,0
0.05,2.8928103254262448e-05,main,0,0,-1.237588288624378,3.0108170851628495,-1.2396311854416018,3.0101229381861323,-1.237588288624378,3.0108170851628495,-1.237588288624378,3.0108170851628495,0.025010311522405564,0.19550630692803067,-4.993704493003333e-06,0.32,0.005045095314908953,0.0018354513169685283,0
0.1,7.709175807735023e-05,main,0,0,-1.2364384205767767,3.011225811058095,-1.2390171300737716,3.0103276233087426,-1.2364384205767767,3.011225811058095,-1.2364384205767767,3.011225811058095,0.02440699395123349,0.19492863765505494,-9.69935404691451e-06,0.32,0.005023692565795062,0.002473099566733835,0
0.15000000000000002,0.0001380429724826403,main,0,0,-1.2353114252331578,3.01163882216331,-1.238240041613213,3.010586652795596,-1.2353114252331578,3.01163882216331,-1.2353114252331578,3.01163882216331,0.024005804944380548,0.19687423436771467,-1.3815880854647499e-05,0.32,0.005066099266323146,0.002991699506651697,0
0.2,0.00020749134089722996,main,0,0,-1.2342010561624557,3.0120581835957303,-1.2373546199489174,3.010881793350361,-1.2342010561624557,3.0120581835957303,-1.2342010561624557,3.0120581835957303,0.023738437051951528,0.2,-1.460883234943454e-05,0.32,0.005138947702027607,0.0034211491457268794,0
0.25,0.00028258044155092744,main,0,0,-1.2331032863594509,3.0124853781033796,-1.2363972826062404,3.01120090579792,-1.2331032863594509,3.0124853781033796,-1.2331032863594509,3.0124853781033796,0.02355923333009824,0.2,-9.290237247898208e-06,0.32,0.005136885601972643,0.003764296436976032,0
0.30000000000000004,0.00036140652828832274,main,0,0,-1.2320154857566303,3.012921267800064,-1.2353923011142016,3.0115358996285995,-1.2320154857566303,3.012921267800064,-1.2320154857566303,3.012921267800064,0.023437661821710906,0.2,4.313555863228965e-06,0.32,0.005135495105554205,0.004038536170691666,0
0.35000000000000003,0.00044269876299933873,main,0,0,-1.2309359982274395,3.0133664053806415,-1.2343558778346444,3.0118813740551187,-1.2309359982274395,3.0133664053806415,-1.2309359982274395,3.0133664053806415,0.023353293483541163,0.2,2.7507328969578757e-05,0.32,0.005134534135763438,0.004257735763706021,0
0.4,0.0005256065332797762,main,0,0,-1.2298638170605924,3.013821127432816,-1.2332988575241521,3.012233714158616,-1.2298638170605924,3.013821127432816,-1.2298638170605924,3.013821127432816,0.023292441686309187,0.2,6.106680731009164e-05,0.32,0.005133843063366289,0.004432957223638075,0
0.45,0.0006095581061569241,main,0,0,-1.228798369365534,3.0142856186049305,-1.2322285294073936,3.0125904901975353,-1.228798369365534,3.0142856186049305,-1.228798369365534,3.0142856186049305,0.023245910090833963,0.2,0.00010539842249149929,0.32,0.0051333157744168295,0.004573028933793826,0
0.5,0.0006941667044332554,main,0,0,-1.2277393728869637,3.0147599556133104,-1.231149824642836,3.012950058452388,-1.2277393728869637,3.0147599556133104,-1.2277393728869637,3.0147599556133104,0.023207491369324682,0.2,0.00016066470585714273,0.32,0.005132881173292651,0.004684999381693591,0
0.55,0.0007791681031001094,main,0,0,-1.226686740866484,3.015244137356376,-1.2300661119280063,3.013311296023998,-1.226686740866484,3.015244137356376,-1.226686740866484,3.015244137356376,0.023172968138387942,0.2,0.00022687161101445238,0.32,0.005132491220728575,0.004774497749500588,0
0.6000000000000001,0.0008643791742052624,main,0,0,-1.225640518745192,3.0157381054854024,-1.228979726025548,3.0136734246581507,-1.225640518745192,3.0157381054854024,-1.225640518745192,3.0157381054854024,0.023139448909383922,0.2,0.0003039252979410189,0.32,0.005132113135889907,0.0048460208267784525,0
0.65,0.0009496703539568691,main,0,0,-1.224600841947429,3.0162417584393073,-1.2278923187897925,3.0140358937367355,-1.224600841947429,3.0162417584393073,-1.224600841947429,3.0162417584393073,0.023104927109026376,0.2,0.00039166734265307394,0.32,0.005131724285440778,0.004903161518510918,0
0.7000000000000001,0.0010349473628069748,main,0,0,-1.2235679076123036,3.0167549610162325,-1.2268050922238425,3.0143983025920527,-1.2235679076123036,3.0167549610162325,-1.2235679076123036,3.0167549610162325,0.02306798843110417,0.2,0.00048989576416708,0.32,0.005131308821893553,0.0049487909791874445,0
0.75,0.001120139075734561,main,0,0,-1.2225419555491965,3.0172775509068015,-1.2257189531255954,3.014760348958135,-1.2225419555491965,3.0172775509068015,-1.2225419555491965,3.0172775509068015,0.023027616720090086,0.2,0.0005983771975000365,0.32,0.005130855467611369,0.00498520387687223,0
0.8,0.0012051894808788176,main,0,0,-1.2215232552922046,3.0178093431662716,-1.2246346156099563,3.015121794796681,-1.2215232552922046,3.0178093431662716,-1.2215232552922046,3.0178093431662716,0.022983065250983776,0.2,0.0007168537875611141,0.32,0.005130356052052003,0.005014234311908185,0
0.8500000000000001,0.0012900523563073116,main,0,0,-1.2205120971880201,3.018350133294287,-1.2235526689765917,3.015482443674469,-1.2205120971880201,3.018350133294287,-1.2205120971880201,3.018350133294287,0.0229337713794937,0.2,0.000845047090140733,0.32,0.00512980454542041,0.005037348358610631,0
0.9,0.0013746877542311002,main,0,0,-1.2195087861533387,3.018899699378767,-1.222473622533907,3.015842125822031,-1.2195087861533387,3.018899699378767,-1.2195087861533387,3.018899699378767,0.02287929993268299,0.2,0.0009826603869412393,0.32,0.005129196419861813,0.005055717970860868,0
0.9500000000000001,0.0014590596872921977,main,0,0,-1.2185136372020844,3.019457803614808,-1.221397935097381,3.0162006883008727,-1.2185136372020844,3.019457803614808,-1.2185136372020844,3.019457803614808,0.02281930562895549,0.2,0.0011293802486203389,0.32,0.005128528226837436,0.0050702800220561815,0
1.0,0.0015431346144094149,main,0,0,-1.2175269721496325,3.020024193409677,-1.2203260342940492,3.01655798856865,-1.2175269721496325,3.020024193409677,-1.2175269721496325,3.020024193409677,0.02275350808522968,0.2,0.0012848778185779685,0.32,0.005127797317119752,0.005081783481068896,0
1.05,0.0016268804584672774,main,0,0,-1.216549117103925,3.0205986022166713,-1.2192583290863341,3.016913890304555,-1.216549117103925,3.0205986022166713,-1.216549117103925,3.0205986022166713,0.022681675140673978,0.2,0.001448810068685116,0.32,0.005127001654765377,0.005090827115808193,0
1.1,0.0017102659777166532,main,0,0,-1.2155804004871327,3.0211807501939907,-1.218195217786279,3.017268260737907,-1.2155804004871327,3.0211807501939907,-1.2155804004871327,3.0211807501939907,0.0226036116684618,0.2,0.0016208211457630003,0.32,0.005126139692902032,0.005097889631226961,0
1.1500000000000001,0.001793260372302649,main,0,0,-1.2146211514196381,3.0217703447529916,-1.2171370930720615,3.0176209689759794,-1.2146211514196381,3.0217703447529916,-1.2146211514196381,3.0217703447529916,0.022519152004394784,0.2,0.0018005438509341685,0.32,0.005125210290075086,0.005103353762996587,0
1.2000000000000002,0.0018758330469276167,main,0,0,-1.213671698356074,3.022367081038606,-1.2160843450138876,3.017971884995371,-1.213671698356074,3.022367081038606,-1.213671698356074,3.022367081038606,0.022428154756736235,0.2,0.0019876012512107092,0.32,0.005124212653128203,0.0051075255410229095,0
1.25,0.0019579534769920094,main,0,0,-1.21273236790115,3.0229706423701086,-1.2150373627806086,3.018320879073131,-1.21273236790115,3.0229706423701086,-1.21273236790115,3.0229706423701086,0.022330499183250183,0.2,0.0021816084003412756,0.32,0.00512314629738718,0.005110649692295764,0
1.3,0.0020395911430823106,main,0,0,-1.2118034837578446,3.0235807006605926,-1.2139965354749562,3.018667821508348,-1.2118034837578446,3.0235807006605926,-1.2118034837578446,3.0235807006605926,0.022226082601054593,0.2,0.00238217413560803,0.32,0.0051220110180934956,0.005112921957455311,0
1.35,0.002161685089350766,main,0,0,-1.2108646365647464,3.024210829718104,-1.212439916830439,3.0191866943898535,-1.2108646365647464,3.024210829718104,-1.2108646365647464,3.024210829718104,0.02261412550693611,0.2,0.002785629739505372,0.32,0.005126255619953774,0.005115588689955004,0
1.4000000000000001,0.002271916846911877,main,0,0,-1.2099233467201627,3.0248563440938017,-1.2110345334000414,3.0196551555333193,-1.2099233467201627,3.0248563440938017,-1.2099233467201627,3.0248563440938017,0.022827311543400834,0.2,0.0031525556482527037,0.32,0.005128617297161847,0.005118194411396373,0
1.4500000000000002,0.0023741264835277385,main,0,0,-1.2067924240190533,3.027049810085998,-1.2097998173632925,3.0202001826367075,-1.2067924240190533,3.027049810085998,-1.2067924240190533,3.027049810085998,0.07645644516780656,0.2,0.003389884530849518,0.32,0.006293962982036319,0.0053533481255243626,0
1.5,0.0025297177037819415,main,0,0,-1.2037400051509228,3.0292341062458332,-1.2083212642461865,3.021678735753814,-1.2037400051509228,3.0292341062458332,-1.2037400051509228,3.0292341062458332,0.07506906329610857,0.2,0.0028459223442339416,0.32,0.006252072509207484,0.005533093002260988,0
1.55,0.0027212921202568463,main,0,0,-1.2007449987241392,3.031422933064157,-1.206500769810999,3.0234992301890014,-1.2007449987241392,3.031422933064157,-1.2007449987241392,3.031422933064157,0.0741917147317345,0.2,0.0024346057356720166,0.32,0.006225835392707395,0.005671641480350269,0
1.6,0.0029372200450847666,main,0,0,-1.1977963110154413,3.0336234795350787,-1.2044488487205738,3.0255511512794264,-1.1977963110154413,3.0336234795350787,-1.1977963110154413,3.0336234795350787,0.07358577029320626,0.2,0.0021274295428555224,0.32,0.006207830859012733,0.005778879356082762,0
1.6500000000000001,0.003169649286015146,main,0,0,-1.194889391164808,3.035838456136079,-1.2022401188312986,3.027759881168701,-1.194889391164808,3.035838456136079,-1.194889391164808,3.035838456136079,0.07309255601218197,0.2,0.0019015191742643165,0.32,0.00619324667367483,0.005861752819601176,0
1.7000000000000002,0.0034131979273200512,main,0,0,-1.1920238865678925,3.038067516958291,-1.1999257234420213,3.0300742765579787,-1.1920238865678925,3.038067516958291,-1.1920238865678925,3.038067516958291,0.0726080677172014,0.16160436309586565,0.0017403362001016357,0.32,0.005431602903501634,0.005775722836381268,0
1.75,0.003664098733676813,main,0,0,-1.189197159643272,3.0403033074004946,-1.1975414618576132,3.0324585381423868,-1.189197159643272,3.0403033074004946,-1.189197159643272,3.0403033074004946,0.07208091011584764,0.11524037354959617,0.0016321853387609255,0.32,0.004614039316881614,0.0055433861324813375,0
1.8,0.003921237643713567,main,0,0,-1.1864055573473824,3.042537584292389,-1.1950979207867034,3.0349020792132966,-1.1864055573473824,3.042537584292389,-1.1864055573473824,3.042537584292389,0.07151233909772507,0.07068333912393601,0.001558575815132289,0.32,0.003988435862169174,0.0052323960784189045,0
1.85,0.004179278296799087,main,0,0,-1.183647311616512,3.0447612019200823,-1.1926458106269116,3.0373541893730884,-1.183647311616512,3.0447612019200823,-1.183647311616512,3.0447612019200823,0.07085871821040599,0.02889837650613535,0.001511375653834397,0.32,0.0036158460239595876,0.004909086067527041,0
