run_id,path_name,rng_seed,total_time,dt,n_dos_windows,total_dos_time,mean_error_dt,max_error_dt,final_error_dt,cumulative_error_dt,mean_error_ghost,max_error_ghost,final_error_ghost,cumulative_error_ghost,improvement_percent,tube_violations,time_in_dt_mode,dt_mode_ratio
scurve_run000,scurve,42,120.0,0.05,7,47.400000000000006,0.3460398348672064,1.1945758241207636,0.5943751950825784,41.50974533032528,0.9474265087208431,3.0191993725391746,3.0191993725391746,113.61552558832528,63.464724459637864,0,47.400000000000006,0.395
scurve_run001,scurve,43,120.0,0.05,8,54.35,0.31344532801199015,1.0345658002209128,1.0076084784949177,37.58807367561402,1.1783639843681877,2.917096781775924,2.917096781775924,141.3305752307757,73.40414583734818,0,54.35,0.4529166666666667
scurve_run002,scurve,44,120.0,0.05,7,51.150000000000006,0.3547521684105429,1.2337719972877743,0.8607886359784441,42.54856501950327,1.2956061853760499,3.520765414522576,3.520765414522576,155.3845476359005,72.61724819690325,0,51.150000000000006,0.42625
scurve_run003,scurve,45,120.0,0.05,8,57.0,0.4421686914184237,1.5317879875256368,0.5992569650765572,53.04508607222151,1.3731797846672462,3.2930512648091157,3.271002776809059,164.6996236167869,67.79283102938743,530,57.0,0.475
scurve_run004,scurve,46,120.0,0.05,7,51.1,0.3546690704224807,1.2226272809618233,0.8630474155125647,42.53853679144745,1.5580906475167293,3.7718441160645195,3.7718441160645195,186.87640612524348,77.23707466691201,0,51.1,0.42583333333333334
scurve_run005,scurve,47,120.0,0.05,7,47.45,0.30120181310635746,0.9748391891595161,0.3051371052749537,36.1364136712686,1.298029054859272,3.429959485459863,3.429959485459863,155.6775621221137,76.78765444507466,0,47.45,0.3954166666666667
scurve_run006,scurve,48,120.0,0.05,8,48.75,0.2674626128667663,0.9552805074890407,0.5459443681600161,32.08168946094553,0.9764202326644404,2.3402698861410576,2.3402698861410576,117.11174569871692,72.60591645224103,0,48.75,0.40625
scurve_run007,scurve,49,120.0,0.05,7,48.0,0.30190518722790816,1.0843740262182722,0.7584620094597432,36.20948544325007,1.188688561020399,2.992350449055753,2.992350449055753,142.56764308735907,74.60189096269025,0,48.0,0.4
scurve_run008,scurve,50,120.0,0.05,7,48.400000000000006,0.3600748049778412,1.2705973804404538,0.8772066961970103,43.186870956073605,1.298830670946743,3.3357359259354373,3.3348387790251763,155.77613407027113,72.27632383238381,63,48.400000000000006,0.4033333333333333
scurve_run009,scurve,51,120.0,0.05,8,48.45,0.35833063472000637,1.276196420720745,0.5391062656289745,42.98602303589762,1.054647368483046,3.134697453342197,3.1331183160922227,126.4791807862008,66.01336064268096,78,48.45,0.40375
scurve_run010,scurve,52,120.0,0.05,7,49.75,0.4516194274607467,1.4702306213629028,0.5879662492156806,54.17945666519678,1.3554781164466654,3.406057056376702,3.3697667227979538,162.5729543316675,66.67375770593154,588,49.75,0.41458333333333336
scurve_run011,scurve,53,120.0,0.05,7,53.0,0.4215094019924582,1.5500872530460716,1.1949190856211325,50.551079788092025,1.264357466159037,3.2610991733799257,3.2610991733799257,151.6411929858875,66.66401866622313,98,53.0,0.44166666666666665
scurve_run012,scurve,54,120.0,0.05,7,53.900000000000006,0.2937037237850318,1.0091894525740857,0.43148685551815563,35.233484208953435,0.776359993442063,2.0649795610348427,2.0649795610348427,93.11139925015925,62.159859595394096,1,53.900000000000006,0.44916666666666666
scurve_run013,scurve,55,120.0,0.05,8,50.7,0.42951498867243126,1.4930798804075376,0.6585593645533193,51.525159182715484,1.3275138489828422,3.22550602247816,3.21037771055834,159.2212269613147,67.6392650866619,571,50.7,0.4225
scurve_run014,scurve,56,120.0,0.05,8,50.95,0.3580938280544256,1.181651784428207,0.8982880953285519,42.94862669028543,1.1173901224107234,3.4328690989977266,3.4328690989977266,134.0008174879494,67.94898158427446,16,50.95,0.4245833333333333
scurve_run015,scurve,57,120.0,0.05,7,47.95,0.38924944726841154,1.2664819288471731,1.0543419652568315,46.683399649215545,1.332536390361785,3.7418334723369613,3.7418334723369613,159.81064553274337,70.78830418737614,103,47.95,0.39958333333333335
scurve_run016,scurve,58,120.0,0.05,8,48.85,0.4047382832039523,1.3714018395722887,0.49150046925874574,48.55613099888039,1.0775384694568553,3.507179309122333,3.507179309122333,129.21676137823215,62.4227302394996,89,48.85,0.40708333333333335
scurve_run017,scurve,59,120.0,0.05,8,50.900000000000006,0.5152683879863681,1.6711753602251729,0.6949936249428647,61.814656243878176,1.5395173826844881,4.314959818313014,4.314712959290366,184.6340426242939,66.52044478619639,219,50.900000000000006,0.4241666666666667
scurve_run018,scurve,60,120.0,0.05,8,49.7,0.3898383021333018,1.183155848923875,1.1623387409433013,46.751362313610215,1.1048560330510544,2.3896391675430535,2.3789263585691787,132.5230753332999,64.72209673973457,827,49.7,0.4141666666666667
scurve_run019,scurve,61,120.0,0.05,7,44.900000000000006,0.40119407449924843,1.4729447485458451,0.865521758176969,48.121475422092956,1.0927128066383613,3.2559440560208253,3.2559440560208253,131.04396272134042,63.27837282788732,131,44.900000000000006,0.37416666666666665
scurve_run020,scurve,62,120.0,0.05,8,50.6,0.35967403130554326,1.2602467438437477,0.5753899543440596,43.146323533944184,1.5542968596046751,3.992022008026929,3.992022008026929,186.4156471284979,76.85477362090583,14,50.6,0.4216666666666667
scurve_run021,scurve,63,120.0,0.05,8,48.050000000000004,0.3278552530142154,1.0892486391286749,0.3638086417026033,39.333359671800864,1.3672392824763813,3.7693245110041547,3.7693245110041547,163.97430531052822,76.01248586032253,0,48.050000000000004,0.40041666666666664
scurve_run022,scurve,64,120.0,0.05,7,52.150000000000006,0.38688991381252885,1.2342047627409807,0.4621290605667746,46.415060957126876,1.4021562921356674,4.034380396636646,4.034380396636646,168.15772007250175,72.39790065117744,0,52.150000000000006,0.4345833333333333
scurve_run023,scurve,65,120.0,0.05,7,46.150000000000006,0.35745774395211316,1.2881554767350827,0.4845206412041067,42.88264078436105,1.3822720424933894,3.8208148907172625,3.8208148907172625,165.7769492530764,74.13232600939226,6,46.150000000000006,0.38458333333333333
scurve_run024,scurve,66,120.0,0.05,7,53.7,0.4422053523457227,1.480522331188464,0.5196558634482947,53.051475411038105,1.3413963758303478,3.660157650235884,3.660157650235884,160.8758856845234,67.02335145798563,233,53.7,0.4475
scurve_run025,scurve,67,120.0,0.05,8,54.6,0.31357450094076994,1.0590504733762223,0.81988213822895,37.608267585574254,0.9331922457575642,2.536317057210924,2.536317057210924,111.91948609061501,66.39703335027384,0,54.6,0.455
scurve_run026,scurve,68,120.0,0.05,8,50.300000000000004,0.44380180833134547,1.4441291618381231,0.59101265479467,53.24126620952916,1.2537114237288485,2.9503591780023153,2.9335908652065386,150.37185560196923,64.59359632399726,696,50.300000000000004,0.4191666666666667
scurve_run027,scurve,69,120.0,0.05,8,55.45,0.43515045794910584,1.3872861262616163,0.5158618629947651,52.204982933455405,1.4064470201835988,4.007682893324263,4.007682893324263,168.67327487583634,69.04964169819759,185,55.45,0.46208333333333335
scurve_run028,scurve,70,120.0,0.05,7,46.050000000000004,0.291166024399676,1.0658497382457341,0.39771633588505945,34.92980454570157,1.0867269947367006,2.921435882043094,2.921435882043094,130.33402799749055,73.19978129857682,0,46.050000000000004,0.38375
scurve_run029,scurve,71,120.0,0.05,7,47.35,0.4224548818807674,1.389651840530525,0.6105016724472712,50.67914781001848,1.3268461929400754,3.4635847057150926,3.458680699772856,159.13490066145232,68.15334185061353,293,47.35,0.39458333333333334
