t,s,attack_dos,attack_fdi,x,y,xd,yd,x_dos,y_dos,x_fdi,y_fdi,mode,v_out,w_out
9.298324584960938e-06,0.0,0,0,-2.615646413385348,2.483046038495401,-2.6225,2.48,-2.615646413385348,2.483046038495401,-2.615646413385348,2.483046038495401,main,0.15,1.872886644471456e-13
0.003926515579223633,0.00025993690978664766,0,0,-2.608792826770696,2.486092076990802,-2.6204439240199724,2.480913811546679,-2.608792826770696,2.486092076990802,-2.608792826770696,2.486092076990802,main,0.15,1.8062732629939465e-13
0.05508136749267578,0.0007018296564239488,0,0,-2.601939240156044,2.489138115486203,-2.6169485948539255,2.4824672911760333,-2.601939240156044,2.489138115486203,-2.601939240156044,2.489138115486203,main,0.15,1.7663052341074408e-13
0.10576152801513672,0.0012710914904541554,0,0,-2.595085653541392,2.492184153981604,-2.6124457884450294,2.484468538468876,-2.595085653541392,2.492184153981604,-2.595085653541392,2.492184153981604,main,0.15,1.739659881516437e-13
0.15654301643371582,0.0019295116840619478,0,0,-2.5882320669267402,2.495230192477005,-2.6072377479787745,2.4867832231205447,-2.5882320669267402,2.495230192477005,-2.5882320669267402,2.495230192477005,main,0.15,1.7218963131224346e-13
0.2072889804840088,0.00265034272937405,0,0,-2.5850768066118106,2.4966325303947516,-2.6015360436723682,2.4893173139233915,-2.5850768066118106,2.4966325303947516,-2.5850768066118106,2.4966325303947516,main,0.06905713370976375,-0.2
0.2585787773132324,0.003274594447327448,0,0,-2.5818193890214634,2.498041434280482,-2.5965982725654158,2.491511878859815,-2.5818193890214634,2.498041434280482,-2.5818193890214634,2.498041434280482,main,0.07098106653785548,-0.2
0.3084375858306885,0.003834503085585575,0,0,-2.5784898676906662,2.49944216959092,-2.5921694490363625,2.4934802448727273,-2.5784898676906662,2.49944216959092,-2.5784898676906662,2.49944216959092,main,0.07224339887392586,-0.2
0.35950541496276855,0.004351245323873931,0,0,-2.5751085426165683,2.50082506638239,-2.588082067583369,2.4952968588518356,-2.5751085426165683,2.50082506638239,-2.5751085426165683,2.50082506638239,main,0.07306370588077293,-0.2
0.40942955017089844,0.004839281175807028,0,0,-2.5716890985688425,2.5021838003737065,-2.584221750888154,2.49701255516082,-2.5716890985688425,2.5021838003737065,-2.5716890985688425,2.5021838003737065,main,0.07359009622139415,-0.2
0.4591085910797119,0.005308213503375015,0,0,-2.568405147122739,2.503450820323464,-2.5804218084445827,2.4984264570894354,-2.568405147122739,2.503450820323464,-2.568405147122739,2.503450820323464,main,0.07039794500821633,-0.2
0.5095682144165039,0.0057583163079854074,0,0,-2.565089796767077,2.5046920111034408,-2.5767232143199506,2.4996510918653634,-2.565089796767077,2.5046920111034408,-2.565089796767077,2.5046920111034408,main,0.07080141957075933,-0.2
0.5608952045440674,0.006195990138303231,0,0,-2.5617493513415774,2.505904651334596,-2.5731267518213,2.5008419100243056,-2.5617493513415774,2.505904651334596,-2.5617493513415774,2.505904651334596,main,0.07107481120891915,-0.2
0.6123046875,0.006625290772416033,0,0,-2.5583882740511523,2.507086877569506,-2.5695990937246016,2.5020099464828154,-2.5583882740511523,2.507086877569506,-2.5583882740511523,2.507086877569506,main,0.07125868206112695,-0.2
0.6628906726837158,0.007049254000698807,0,0,-2.5550096645799787,2.5082374362443542,-2.566115294270066,2.5031634609860616,-2.5550096645799787,2.5082374362443542,-2.5550096645799787,2.5082374362443542,main,0.07138287532166812,-0.2
0.7140307426452637,0.007469718309016845,0,0,-2.551615796490781,2.5093554438950463,-2.5626602462134143,2.504307455666229,-2.551615796490781,2.5093554438950463,-2.551615796490781,2.5093554438950463,main,0.07146546498521543,-0.2
0.7648870944976807,0.007887886228863468,0,0,-2.5444692433519633,2.511630697338964,-2.5592196877226194,2.505431874927372,-2.5444692433519633,2.511630697338964,-2.5444692433519633,2.511630697338964,main,0.15,-0.06578242798791314
0.815563440322876,0.008440534075889707,0,0,-2.537315245298661,2.5138824326372053,-2.5546718973987894,2.506915551203232,-2.537315245298661,2.5138824326372053,-2.537315245298661,2.5138824326372053,main,0.15,-0.06375831814867927
0.8652746677398682,0.009087061728501006,0,0,-2.5301541052670635,2.516111350187913,-2.5493515614589035,2.508651263637521,-2.5301541052670635,2.516111350187913,-2.5301541052670635,2.516111350187913,main,0.15,-0.06202080204921078
0.9155967235565186,0.009799559910893643,0,0,-2.5229860877161783,2.518318050074667,-2.5434883479187302,2.5105640850761586,-2.5229860877161783,2.518318050074667,-2.5229860877161783,2.518318050074667,main,0.15,-0.06048683158194586
0.9658596515655518,0.01055822985705715,0,0,-2.515811429142867,2.5205030613690105,-2.537237072214927,2.512575758859937,-2.515811429142867,2.5205030613690105,-2.515811429142867,2.5205030613690105,main,0.15,-0.046855052956950326
1.016599178314209,0.011349113538631848,0,0,-2.5086316713222545,2.522671258232156,-2.53071677872491,2.514661757935994,-2.5086316713222545,2.522671258232156,-2.5086316713222545,2.522671258232156,main,0.15,-0.04527971124646103
1.066882848739624,0.012162644825937987,0,0,-2.5014470231398267,2.5248231946844553,-2.524009771259556,2.516807491313985,-2.5014470231398267,2.5248231946844553,-2.5014470231398267,2.5248231946844553,main,0.15,-0.04377848124542363
1.117619276046753,0.012992020741138132,0,0,-2.494257681747893,2.5269593993446477,-2.5171688611958603,2.518984732517159,-2.494257681747893,2.5269593993446477,-2.494257681747893,2.5269593993446477,main,0.15,0.05785819402755737
1.1675570011138916,0.01383266985035182,0,0,-2.487074550278039,2.5291163931524263,-2.510232303724911,2.521183204283908,-2.487074550278039,2.5291163931524263,-2.487074550278039,2.5291163931524263,main,0.15,0.05807984446586588
1.218691110610962,0.01468098823880333,0,0,-2.4798977129808906,2.531294237593671,-2.503232463731431,2.5234017328064318,-2.4798977129808906,2.531294237593671,-2.4798977129808906,2.531294237593671,main,0.15,0.058287272766109684
1.268495798110962,0.015534691902990705,0,0,-2.4727272531836744,2.533492988670193,-2.496199339476349,2.525669020254472,-2.4727272531836744,2.533492988670193,-2.4727272531836744,2.533492988670193,main,0.15,0.12072549617690996
1.3196132183074951,0.01639220931126939,0,0,-2.465570196204833,2.5357349822923108,-2.489142861505653,2.5279715141693435,-2.465570196204833,2.5357349822923108,-2.465570196204833,2.5357349822923108,main,0.15,0.11721765741210113
1.369966983795166,0.01725236546713023,0,0,-2.4584264021346964,2.5380188838408637,-2.4820646693819794,2.5302810933051005,-2.4584264021346964,2.5380188838408637,-2.4584264021346964,2.5380188838408637,main,0.15,0.11382060005577949
1.4206368923187256,0.018114391974124778,0,0,-2.4512957214322895,2.540343403731147,-2.4749808892967424,2.532625417853467,-2.4512957214322895,2.540343403731147,-2.4512957214322895,2.540343403731147,main,0.15,0.050516392790536956
1.4707157611846924,0.01897774173468519,0,0,-2.444170934787652,2.5426859270007003,-2.4678912752492734,2.534988622535957,-2.444170934787652,2.5426859270007003,-2.444170934787652,2.5426859270007003,main,0.15,0.04813093339379196
1.5205323696136475,0.019842021293127707,0,0,-2.437051806160619,2.5450455896019553,-2.460794025932268,2.537354372308292,-2.437051806160619,2.5450455896019553,-2.437051806160619,2.5450455896019553,main,0.15,0.04583338812329858
1.5706498622894287,0.020706953523125633,0,0,-2.429938103789374,2.5474215606820283,-2.4536914170383692,2.5397219086062583,-2.429938103789374,2.5474215606820283,-2.429938103789374,2.5474215606820283,main,0.15,-0.00026645396455096275
1.6203587055206299,0.02157234294724954,0,0,-2.4228243697644145,2.5497974369881806,-2.446585053779732,2.5420906963591374,-2.4228243697644145,2.5497974369881806,-2.4228243697644145,2.5497974369881806,main,0.15,-0.0002602110074916589
1.670442819595337,0.022438052409313573,0,0,-2.415710604828599,2.552173220740537,-2.439476062448928,2.544460360136072,-2.415710604828599,2.552173220740537,-2.415710604828599,2.552173220740537,main,0.15,-0.0002541248914260293
1.7203152179718018,0.023304079747226883,0,0,-2.408596809706068,2.5545489141034645,-2.43236446080051,2.5468308940188784,-2.408596809706068,2.5545489141034645,-2.408596809706068,2.5545489141034645,main,0.15,-0.10788398622531274
1.7708089351654053,0.024170204626518227,0,0,-2.4014703031783533,2.556886199860585,-2.4252520581664947,2.5492016948968828,-2.4014703031783533,2.556886199860585,-2.4014703031783533,2.556886199860585,main,0.15,-0.10779526670262088
1.821537971496582,0.025036415715931837,0,0,-2.3943313028052016,2.559185041671615,-2.4181389475963435,2.5515727317536,-2.3943313028052016,2.559185041671615,-2.3943313028052016,2.559185041671615,main,0.15,-0.10765064127118859
1.872429370880127,0.02590262550110053,0,0,-2.3871800323161056,2.561445424469236,-2.410992363002383,2.5538407546570747,-2.3871800323161056,2.561445424469236,-2.3871800323161056,2.561445424469236,main,0.15,-0.2
1.9230077266693115,0.026768851801962888,0,0,-2.380006515936307,2.5636341827356413,-2.4038445312857113,2.5561054034178774,-2.380006515936307,2.5636341827356413,-2.380006515936307,2.5636341827356413,main,0.15,-0.2
1.9738736152648926,0.027635131320559354,0,0,-2.372811471011465,2.5657510975968267,-2.3966927080080898,2.5583585412488605,-2.372811471011465,2.5657510975968267,-2.372811471011465,2.5657510975968267,main,0.15,-0.15164276603921034
2.023967981338501,0.028501463758021497,0,0,-2.3656005823154964,2.5678133983058293,-2.3894965233554495,2.5604677677849796,-2.3656005823154964,2.5678133983058293,-2.3656005823154964,2.5678133983058293,main,0.15,-0.14427118801152433
2.075470209121704,0.029367827788421483,0,0,-2.358375004829946,2.5698236296358763,-2.3823000762762803,2.5625770712392186,-2.358375004829946,2.5698236296358763,-2.358375004829946,2.5698236296358763,main,0.15,-0.13717389438408267
2.125807762145996,0.030234194878938508,0,0,-2.3511358098405193,2.5717842560421706,-2.3751036037782693,2.564686382143808,-2.3511358098405193,2.5717842560421706,-2.3511358098405193,2.5717842560421706,main,0.15,0.019747129634192503
2.176950454711914,0.031100533452603198,0,0,-2.3438985542166155,2.5737520291577183,-2.3679073681553033,2.5667956236195053,-2.3438985542166155,2.5737520291577183,-2.3438985542166155,2.5737520291577183,main,0.15,0.019017995383361203
2.2273144721984863,0.03196685722998668,0,0,-2.3366631730194314,2.5757266832872907,-2.360711255437549,2.5689048290712604,-2.3366631730194314,2.5757266832872907,-2.3366631730194314,2.5757266832872907,main,0.15,0.018313214740934947
2.278465986251831,0.03283317538680107,0,0,-2.3294296029684474,2.577707961742608,-2.3535151894070148,2.5710140208388306,-2.3294296029684474,2.577707961742608,-2.3294296029684474,2.577707961742608,main,0.15,-0.12717904875952202
2.3292441368103027,0.0336997046587552,0,0,-2.3221835803957327,2.5796432025223845,-2.3463173697499706,2.5731237266003784,-2.3221835803957327,2.5796432025223845,-2.3221835803957327,2.5796432025223845,main,0.15,-0.1279251982942735
2.3798279762268066,0.034566210480294075,0,0,-2.3149253278290396,2.58153205658718,-2.3391197448836456,2.575233375268094,-2.3149253278290396,2.58153205658718,-2.3149253278290396,2.58153205658718,main,0.15,-0.1285634875721099
2.4306609630584717,0.0354326887748897,0,0,-2.307656543012651,2.5833738447995853,-2.3319057182066967,2.5772839681723667,-2.307656543012651,2.5833738447995853,-2.307656543012651,2.5833738447995853,main,0.14996988567884528,-0.1874233003845833
2.479853868484497,0.03629943158579756,0,0,-2.3003734434076915,2.5851467970218067,-2.3246640909689105,2.5792450986220015,-2.3003734434076915,2.5851467970218067,-2.3003734434076915,2.5851467970218067,main,0.14991584230899518,-0.18764391925064788
2.5311965942382812,0.037165942136201655,0,0,-2.293076714290186,2.5868507140123995,-2.317424404265236,2.5812057035487936,-2.293076714290186,2.5868507140123995,-2.293076714290186,2.5868507140123995,main,0.14986072057091293,-0.18778808739708625
2.582334041595459,0.038032187881225,0,0,-2.285757512187644,2.5884875648248284,-2.3101610357937616,2.583064577567023,-2.285757512187644,2.5884875648248284,-2.285757512187644,2.5884875648248284,main,0.15,-0.17411178107843703
2.6323466300964355,0.03889845999638679,0,0,-2.2784243378640388,2.590060636450538,-2.302871969584862,2.5848240073415854,-2.2784243378640388,2.590060636450538,-2.2784243378640388,2.590060636450538,main,0.15,-0.16544938450988703
2.6824445724487305,0.0397647026354736,0,0,-2.2710784014191105,2.5915729914839463,-2.2955831513962526,2.58658337724918,-2.2710784014191105,2.5915729914839463,-2.2710784014191105,2.5915729914839463,main,0.15,-0.15711433125790494
2.7325778007507324,0.040630860845982955,0,0,-2.2637208111299816,2.5930275928510964,-2.2882950436143163,2.588342575679303,-2.2637208111299816,2.5930275928510964,-2.2637208111299816,2.5930275928510964,main,0.15,0.04189577032711096
2.7828149795532227,0.041496882914566435,0,0,-2.256366284063922,2.594497603611125,-2.281008081370248,2.590101497600285,-2.256366284063922,2.594497603611125,-2.256366284063922,2.594497603611125,main,0.15,0.040327574655776466
2.8338828086853027,0.042362831794503696,0,0,-2.249014736045239,2.595982440884699,-2.273721734956793,2.5918602708724987,-2.249014736045239,2.595982440884699,-2.249014736045239,2.595982440884699,main,0.15,0.038811764401876815
2.8848164081573486,0.04323045347910639,0,0,-2.241666083324998,2.597481541680943,-2.2664213130770405,2.5936224416710596,-2.241666083324998,2.597481541680943,-2.241666083324998,2.597481541680943,main,0.15,-0.1611301166739302
2.9357717037200928,0.04409771745896902,0,0,-2.2343055917103625,2.5989213900031216,-2.259123901029289,2.595383885958448,-2.2343055917103625,2.5989213900031216,-2.2343055917103625,2.5989213900031216,main,0.15,-0.1624732271086697
2.9874980449676514,0.04496470606841237,0,0,-2.226933646256549,2.600301397331363,-2.251828806028552,2.597144770958625,-2.226933646256549,2.600301397331363,-2.226933646256549,2.600301397331363,main,0.15,-0.1636573160327134
3.036999464035034,0.045833472897775035,0,0,-2.220677523197969,2.6014196187663825,-2.2444806331698044,2.5987411826888023,-2.220677523197969,2.6014196187663825,-2.220677523197969,2.6014196187663825,main,0.12710545999575665,-0.17450679278473324
3.0872225761413574,0.04666187017007222,0,0,-2.214374652139015,2.602489531221876,-2.237466310282503,2.600229887177864,-2.214374652139015,2.602489531221876,-2.214374652139015,2.602489531221876,main,0.1278606995886097,-0.17491147019595915
3.1368651390075684,0.04746330047196451,0,0,-2.2080388900330634,2.603508103475693,-2.2306803259521217,2.6016701295929416,-2.2080388900330634,2.603508103475693,-2.2080388900330634,2.603508103475693,main,0.12834230931296176,-0.17495155099515558
3.1885669231414795,0.04824665428469334,0,0,-2.2006238415650343,2.604633739392311,-2.2240181582664214,2.6029300043178227,-2.2006238415650343,2.604633739392311,-2.2006238415650343,2.604633739392311,main,0.15,-0.15894517446917997
3.238652229309082,0.0490548166538254,0,0,-2.1932000816333126,2.605700411073835,-2.217137426859321,2.6041914717424577,-2.1932000816333126,2.605700411073835,-2.1932000816333126,2.605700411073835,main,0.15,-0.1508816338429566
3.2882254123687744,0.04988027346781599,0,0,-2.1857684859734654,2.6067110474815225,-2.210109449756984,2.6054799342112194,-2.1857684859734654,2.6067110474815225,-2.1857684859734654,2.6067110474815225,main,0.15,-0.1431277219918486
