t,s,attack_dos,attack_fdi,x,y,xd,yd,x_dos,y_dos,x_fdi,y_fdi,mode,v_out,w_out
0.0,0.0,0,0,-1.5183217398835294,2.4984133329484184,-1.525,2.495,-1.5183217398835294,2.4984133329484184,-1.5183217398835294,2.4984133329484184,main,0.15,-0.060281350203193806
0.004662990570068359,0.00019262101888566807,0,0,-1.5116332221013424,2.5018065216960967,-1.5229965219673958,2.496023999883331,-1.5116332221013424,2.5018065216960967,-1.5116332221013424,2.5018065216960967,main,0.15,-0.05819522484853147
0.05428194999694824,0.0005200758760492321,0,0,-1.5049348592788336,2.505180234116863,-1.519590618412363,2.497764795033681,-1.5049348592788336,2.505180234116863,-1.5049348592788336,2.505180234116863,main,0.15,-0.056844293243115844
0.10533380508422852,0.0009419119152552411,0,0,-1.4982269347096129,2.508534894751509,-1.5152030430439056,2.500007333555337,-1.4982269347096129,2.508534894751509,-1.4982269347096129,2.508534894751509,main,0.15,-0.05598755661210307
0.15653324127197266,0.0014298496047044098,0,0,-1.4915096454734103,2.5118707642509346,-1.5101279352091201,2.502601277559783,-1.4915096454734103,2.5118707642509346,-1.4915096454734103,2.5118707642509346,main,0.15,-0.055459636969101236
0.2063751220703125,0.001964027002310922,0,0,-1.4847831317695324,2.5151879940276527,-1.5045718817326639,2.5054410382255274,-1.4847831317695324,2.5151879940276527,-1.4847831317695324,2.5151879940276527,main,0.15,-0.055146587522716575
0.25698113441467285,0.0025305715624500957,0,0,-1.4780474969525066,2.51848666400382,-1.4986776875515522,2.508449918404011,-1.4780474969525066,2.51848666400382,-1.4780474969525066,2.51848666400382,main,0.15,-0.19488813205648456
0.30805253982543945,0.003119771038136151,0,0,-1.471280038846058,2.521719543645481,-1.4925129111066777,2.511509859768452,-1.471280038846058,2.521719543645481,-1.471280038846058,2.521719543645481,main,0.15,-0.19263973860615996
0.35910892486572266,0.0037250280693283807,0,0,-1.4644817560902588,2.5248870902626916,-1.4861801249400848,2.5146531942456383,-1.4644817560902588,2.5248870902626916,-1.4644817560902588,2.5248870902626916,main,0.15,-0.19061249612013006
0.4093139171600342,0.004341324960073318,0,0,-1.4576535938443371,2.5279897021210087,-1.479731829054061,2.5178538629946576,-1.4576535938443371,2.5279897021210087,-1.4576535938443371,2.5279897021210087,main,0.15,-0.18872866153415843
0.45944929122924805,0.004965352908947088,0,0,-1.4507964584526905,2.531027743302531,-1.4732026433386782,2.5210946821265874,-1.4507964584526905,2.531027743302531,-1.4507964584526905,2.531027743302531,main,0.15,-0.18693737137410898
