t,s,attack_dos,attack_fdi,x,y,xd,yd,x_dos,y_dos,x_fdi,y_fdi,mode,v_out,w_out
0.0,0.0,0,0,-3.441891387806134,2.6999793040938287,-3.4475,2.695,-3.441891387806134,2.6999793040938287,-3.441891387806134,2.6999793040938287,main,0.15,-0.19999991418121585
0.0037453174591064453,0.00012169210014133488,0,0,-3.436233263850607,2.7049022740616313,-3.4458174163426243,2.6964937912274523,-3.436233263850607,2.7049022740616313,-3.436233263850607,2.7049022740616313,main,0.15,-0.1952798693306257
0.05578732490539551,0.0003285625858325176,0,0,-3.430527342520326,2.709769764356706,-3.442957108253496,2.699033161625246,-3.430527342520326,2.709769764356706,-3.430527342520326,2.709769764356706,main,0.15,-0.19446284143869624
0.10706090927124023,0.0005950402593351643,0,0,-3.4247743643514115,2.7145815459589815,-3.4392726375444673,2.7023042203918197,-3.4247743643514115,2.7145815459589815,-3.4247743643514115,2.7145815459589815,main,0.15,-0.19623200758922135
0.15745329856872559,0.0009032138296742195,0,0,-3.4189868826614562,2.71932646002664,-3.435011655833368,2.706087103383982,-3.4189868826614562,2.71932646002664,-3.4189868826614562,2.71932646002664,main,0.14967852727900433,-0.1996736082827853
0.20842719078063965,0.0012402728678585877,0,0,-3.4132029164150315,2.723972712958535,-3.430351287341404,2.7102245604069815,-3.4132029164150315,2.723972712958535,-3.4132029164150315,2.723972712958535,main,0.1483804998602252,-0.2
0.2589125633239746,0.001596446270475628,0,0,-3.4074078644488264,2.728533282365144,-3.4254266328589913,2.714596649504492,-3.4074078644488264,2.728533282365144,-3.4074078644488264,2.728533282365144,main,0.14748751893432915,-0.2
0.30974817276000977,0.0019673443106684152,0,0,-3.401590916306002,2.7330176202670473,-3.4202983872271373,2.7191494860327117,-3.401590916306002,2.7330176202670473,-3.401590916306002,2.7330176202670473,main,0.14689611582987572,-0.2
0.36000514030456543,0.002346057913280596,0,0,-3.395746729250945,2.737430492707373,-3.415062079218311,2.723798259918953,-3.395746729250945,2.737430492707373,-3.395746729250945,2.737430492707373,main,0.14646223473521366,-0.2
0.41024160385131836,0.0027299306498242875,0,0,-3.38971648242891,2.741889878681399,-3.4094749558070783,2.7281590873057473,-3.38971648242891,2.741889878681399,-3.38971648242891,2.741889878681399,main,0.15,-0.2
0.46059584617614746,0.003120312500988422,0,0,-3.383641944000191,2.7462887402248004,-3.403592513406227,2.7323417521869358,-3.383641944000191,2.7462887402248004,-3.383641944000191,2.7462887402248004,main,0.15,-0.2
0.5111491680145264,0.003515267343602427,0,0,-3.377523721413568,2.7506266374550883,-3.397641163194412,2.736573413430742,-3.377523721413568,2.7506266374550883,-3.377523721413568,2.7506266374550883,main,0.15,-0.19563129360700923
0.5612905025482178,0.0039134277227936285,0,0,-3.371363360771639,2.7549044823285462,-3.391641510572475,2.7408394197272887,-3.371363360771639,2.7549044823285462,-3.371363360771639,2.7549044823285462,main,0.15,-0.18486838411677056
0.6124157905578613,0.004313789568327045,0,0,-3.3651637219505193,2.7591252024670614,-3.3856086853045326,2.7451290131755663,-3.3651637219505193,2.7591252024670614,-3.3651637219505193,2.7591252024670614,main,0.15,-0.17456639864187068
0.6628410816192627,0.004715689034497611,0,0,-3.3589274799552555,2.7632916500878184,-3.3795526905044886,2.749435081139297,-3.3589274799552555,2.7632916500878184,-3.3589274799552555,2.7632916500878184,main,0.15,-0.16470900948255607
