run_id,err_real_mean,err_dos_mean,err_fdi_mean,time_in_dt_ratio,tube_violations
freehand_20250908_111247_05_0_000_433754,0.03093773742369671,1.0700540336264877,0.8503949885518142,0.35333333333333333,0
freehand_20250908_111247_05_0_001_286603,0.08789968180624096,1.1093089512532757,2.3443785598637663,0.57625,0
freehand_20250908_111247_05_0_002_211679,0.060963814177571816,1.589914031378857,1.3417060642224,0.6525,0
freehand_20250908_111247_05_0_003_919509,0.030265982857486412,1.0468864675868195,1.2516492586519465,0.48791666666666667,0
freehand_20250908_111247_05_0_004_969633,0.03837631273645805,2.2256524442831607,1.9186482477460762,0.6529166666666667,0
freehand_20250908_111247_05_0_005_445876,0.04480546670507131,3.186796046760234,1.221241744773299,0.5475,0
freehand_20250908_111247_05_0_006_839143,0.054115828945981645,0.7098285201947052,0.8168829361647791,0.3929166666666667,0
freehand_20250908_111247_05_0_007_745246,0.046484554604703444,2.919501591957139,1.0626529936015077,0.41583333333333333,0
freehand_20250908_111247_05_0_008_592870,0.09335437501580669,1.5894034161793376,2.1855260890364034,0.5358333333333334,0
freehand_20250908_111247_05_0_009_550354,0.03958433598523889,1.0929205139880978,1.24600555727231,0.555,0
