t,mode,attack,s,x,y,x_ref,y_ref,ex,ey,eth,d_perp,r_eff,ct,kappa,v_out,w_out,v_main,w_main
0.0,main,0,0.0,-3.4025000000000003,2.51,-3.41,2.51,0.0,0.0,0.0,0.0,0.12,1.0,0.0,0.15,0.0,0.15,0.0
0.004808187484741211,main,0,0.00013302795244790573,-3.3950000000000005,2.51,-3.4077500000012515,2.51,-0.005250000001251198,0.0,0.0,0.0,0.12,1.0,0.0,0.15,0.0,0.15,0.0
0.05661153793334961,main,0,0.0003591754716093454,-3.3875000000000006,2.51,-3.4039250000033783,2.51,-0.008925000003377814,0.0,0.0,0.0,0.12,1.0,0.0,0.15,0.0,0.15,0.0
0.10695528984069824,main,0,0.0006505066874702589,-3.380000000000001,2.51,-3.3989975000061183,2.51,-0.011497500006117711,0.0,0.0,0.0,0.12,1.0,0.0,0.15,0.0,0.15,0.0
0.1580030918121338,main,0,0.000987466491020804,-3.372500000000001,2.51,-3.3932982500092876,2.51,-0.01329825000928686,0.0,0.0,0.0,0.12,1.0,0.0,0.15,0.0,0.15,0.0
0.20923590660095215,main,0,0.0013563663059540914,-3.365000000000001,2.51,-3.3870587750127568,2.51,-0.01455877501275582,0.0,0.0,0.0,0.12,1.0,0.0,0.15,0.0,0.15,0.0
0.2601175308227539,main,0,0.0017476241292735432,-3.3575000000000013,2.51,-3.3804411425093623,2.51,-0.015441142509361239,0.0,0.0,0.0,0.12,1.0,0.0,0.15,0.0,0.15,0.0
0.31104302406311035,main,0,0.0021545325580450653,-3.3500000000000014,2.51,-3.3735587997582375,2.51,-0.01605879975823621,0.0,0.0,0.0,0.12,1.0,0.0,0.15,0.0,0.15,0.0
0.3620314598083496,main,0,0.0025723964106330365,-3.3425000000000016,2.51,-3.366491159833701,2.51,-0.01649115983369942,0.0,0.0,0.0,0.12,1.0,0.0,0.15,0.0,0.15,0.0
0.41333580017089844,main,0,0.002997929059892522,-3.3350000000000017,2.51,-3.3592938118877766,2.51,-0.016793811887775068,0.0,0.0,0.0,0.12,1.0,0.0,0.15,0.0,0.15,0.0
0.4638512134552002,main,0,0.0034288298668220672,-3.327500000000002,2.51,-3.3520056683268806,2.51,-0.017005668326878887,0.0,0.0,0.0,0.12,1.0,0.0,0.15,0.0,0.15,0.0
0.5133495330810547,main,0,0.003863488384120655,-3.320000000000002,2.51,-3.344653967835505,2.51,-0.01715396783550327,0.0,0.0,0.0,0.12,1.0,0.0,0.15,0.0,0.15,0.0
0.5641007423400879,main,0,0.004300777299095817,-3.312500000000002,2.51,-3.3372577774857186,2.51,-0.017257777485716552,0.0,0.0,0.0,0.12,1.0,0.0,0.15,0.0,0.15,0.0
0.6151652336120605,main,0,0.004739907492026336,-3.3050000000000024,2.51,-3.3298304442421194,2.51,-0.01733044424211716,0.0,0.0,0.0,0.12,1.0,0.0,0.15,0.0,0.15,0.0
0.6664910316467285,main,0,0.005180326579525605,-3.2975000000000025,2.51,-3.322381310972851,2.51,-0.017381310972848674,0.0,0.0,0.0,0.12,1.0,0.0,0.15,0.0,0.15,0.0
0.7162940502166748,main,0,0.0056216478932229995,-3.2900000000000027,2.51,-3.3149169176856144,2.51,-0.01741691768561182,0.0,0.0,0.0,0.12,1.0,0.0,0.15,0.0,0.15,0.0
0.767096757888794,main,0,0.0060636007652590815,-3.282500000000003,2.51,-3.3074418423858,2.51,-0.01744184238579738,0.0,0.0,0.0,0.12,1.0,0.0,0.15,0.0,0.15,0.0
0.8182313442230225,main,0,0.0065059957285504896,-3.275000000000003,2.51,-3.299959289670107,2.51,-0.017459289670104017,0.0,0.0,0.0,0.12,1.0,0.0,0.15,0.0,0.15,0.0
0.8702757358551025,main,0,0.006948700155302381,-3.267500000000003,2.51,-3.2924715027703724,2.51,-0.01747150277036935,0.0,0.0,0.0,0.12,1.0,0.0,0.15,0.0,0.15,0.0
0.9211339950561523,main,0,0.00739162120647661,-3.2600000000000033,2.51,-3.2849800519418095,2.51,-0.01748005194180635,0.0,0.0,0.0,0.12,1.0,0.0,0.15,0.0,0.15,0.0
0.9712433815002441,main,0,0.007834693894746477,-3.2525000000000035,2.51,-3.277486036363067,2.51,-0.017486036363063562,0.0,-0.004102733478368759,7.17403455296928e-05,0.1902012040129873,0.9999915838008082,-0.7757987893914031,0.15,-0.12047252886758714,0.15,-0.12047252886758714
1.0220222473144531,main,0,0.008277872728983289,-3.2450001360648755,2.5099548230748763,-3.2699902254591984,2.51,-0.017489908151823517,-0.00010535394746221028,-0.003894338046481316,0.00017346459115441458,0.1902011360890376,0.9999924170751734,-0.7757987893914031,0.15,-0.12042211896203735,0.15,-0.12042211896203735
1.073012113571167,main,0,0.008721123452006123,-3.2375006800917174,2.50986448976617,-3.2624931986472028,2.51,-0.01749233782039843,-0.00016552051486688453,-0.0036898483266840643,0.00023006331506429138,0.19020107287924737,0.9999931925173866,-0.7757987893914031,0.15,-0.12030785424585333,0.15,-0.12030785424585333
1.124269723892212,main,0,0.009164468814393971,-3.2300019031889176,2.509729046191068,-3.2549945711297372,2.51,-0.017493485339537575,-0.00018043655108018053,-0.0034923621679721073,0.00024152891292257434,0.19020101506980608,0.999993901709442,-0.7757987893914031,0.15,-0.12013273784524894,0.15,-0.12013273784524894
1.1755564212799072,main,0,0.009607823872321874,-3.222504075117955,2.5095485629002003,-3.247495779624442,2.51,-0.017495330725778642,-0.00015010497527585012,-0.0033034136609568776,0.000207898365671928,0.19020096273548592,0.999994543734054,-0.7757987893914031,0.15,-0.1198983082053758,0.15,-0.1198983082053758
