t,mode,attack,s,x,y,x_ref,y_ref,ex,ey,eth,d_perp,r_eff,ct,kappa,v_out,w_out,v_main,w_main
0.0,main,0,0.0,-3.0188355058861256,1.8667718862718956,-3.025,1.8625,0.0,0.0,0.0,0.0,0.12,1.0,-9.76148396677029e-13,0.15,-1.4642225950155436e-13,0.15,-1.4642225950155436e-13
0.008176326751708984,main,0,0.0001968270344663597,-3.0126710117722513,1.871043772543791,-3.023150651768089,1.8637815658800088,-0.005250000002739102,1.3574211199518516e-16,5.329070518200751e-15,-1.6436504934880247e-16,0.12,1.0,-9.76148396677029e-13,0.15,-1.410931889833536e-13,0.15,-1.410931889833536e-13
0.0594325065612793,main,0,0.000531432993059168,-3.006506517658377,1.8753156588156863,-3.0200067597738407,1.8659602278760232,-0.008925000007395682,3.209238430557093e-16,8.43769498715119e-15,-3.9811903773667723e-16,0.12,1.0,-9.76148396677029e-13,0.15,-1.3798456451440317e-13,0.15,-1.3798456451440317e-13
0.11014533042907715,main,0,0.0009624841985404903,-3.0003420235445026,1.8795875450875816,-3.015956687145955,1.8687668571532419,-0.011497500013393511,-1.3357370765021415e-16,1.1102230246251565e-14,7.806255641895632e-18,0.12,1.0,-9.76148396677029e-13,0.15,-1.353200292553028e-13,0.15,-1.353200292553028e-13
0.16071534156799316,main,0,0.0014610470777594203,-2.9941775294306283,1.883859431359477,-3.0112722880659213,1.8720130635332655,-0.01329825000986443,4.163336342344337e-17,1.199040866595169e-14,-2.0209528495129803e-16,0.12,1.0,-9.76148396677029e-13,0.15,-1.3443185083560266e-13,0.15,-1.3443185083560266e-13
0.21099114418029785,main,0,0.0020068681276790277,-2.988013035316754,1.8881313176313723,-3.006143860477987,1.8755669738792904,-0.01455877501013323,1.0581813203458523e-16,1.2434497875801753e-14,-2.905661822261152e-16,0.12,1.0,-9.76148396677029e-13,0.15,-1.339877616257526e-13,0.15,-1.339877616257526e-13
0.2626049518585205,main,0,0.0025857698970891095,-2.9818485412028797,1.8924032039032674,-3.0007046129345216,1.8793362770015165,-0.015441142513060186,1.6566609195578508e-16,-0.0005030391662228517,7.767499127541919e-06,0.1684919340767951,0.9999998734758013,-0.5604357632974041,0.15,-0.08456840361840212,0.15,-0.08456840361840212
0.3130347728729248,main,0,0.0031878281701425196,-2.9756660389217786,1.8966489859919033,-2.9950477914221847,1.883256355067083,-0.01605865620610762,-6.790315067298127e-05,-0.00013168719446365884,7.001786946073812e-05,0.168491925566501,0.9999999913292414,-0.5604357632974041,0.15,-0.08429888015398916,0.15,-0.08429888015398916
0.3644077777862549,main,0,0.0038060985403922266,-2.9694656958782164,1.900868671542054,-2.989238644222643,1.887281992161502,-0.016490743649963287,-0.00010752647592813126,0.0001222136732184076,0.00010551108077456756,0.16849192547965536,0.9999999925319091,-0.5604357632974041,0.15,-0.08410439668368147,0.15,-0.08410439668368147
0.416259765625,main,0,0.0044357091206122185,-2.9632476630045455,1.9050622460533682,-2.9833229466332387,1.8913814668067912,-0.01679335209264684,-0.00011737831466140762,0.0002937477130027233,0.00011244530089733664,0.168491928055832,0.999999956856141,-0.5604357632974041,0.15,-0.0839476346171295,0.15,-0.0839476346171295
0.467043399810791,main,0,0.005073262414052049,-2.9570120829241318,1.9092296842425616,-2.977326546006663,1.8955237390606303,-0.017005485428253916,-0.00010736660221216839,0.0005109782705572385,9.867715503954384e-05,0.20933662097267597,0.9999998694506063,-0.9656409648843954,0.15,-0.14449616984103159,0.15,-0.14449616984103159
0.5175964832305908,main,0,0.005716376693561686,-2.9507465569040883,1.913351963186563,-2.971217491436188,1.8996135414184514,-0.017152637299196756,-0.00022553822356422525,0.004756923087860354,0.00014394220312885161,0.20933762431597783,0.9999886858627032,-0.9656409648843954,0.15,-0.14042746406237028,0.15,-0.14042746406237028
0.568885087966919,main,0,0.006363361735174033,-2.9444522415065375,1.9174301482824305,-2.965071667822218,1.9037279593888918,-0.017255364676512085,-0.0002874748595733199,0.008781457846618324,0.00013593846541266018,0.2093400684060508,0.9999614432468171,-0.9656409648843954,0.15,-0.13649599096265183,0.15,-0.13649599096265183
0.6191048622131348,main,0,0.007013077149722469,-2.938130240116645,1.9214652812946367,-2.9588999079201024,1.9078597408140516,-0.017327471235090923,-0.000294116482961437,0.012596779907716904,7.582857916540141e-05,0.20934372715808755,0.9999206616170969,-0.9656409648843954,0.15,-0.1326910616668465,0.15,-0.1326910616668465
0.6694076061248779,main,0,0.0076646946514832255,-2.9317816067571725,1.925458382153242,-2.95269959771178,1.9119877626048103,-0.01737869302298009,-0.00026565026623856427,0.015347805938009884,-1.0953574870898458e-06,0.24699891012995606,0.9998822247383526,-1.3391512248167323,0.15,-0.18504985824007153,0.15,-0.18504985824007153
0.7193715572357178,main,0,0.008317625908654746,-2.925396299534406,1.929392572244085,-2.9464494918767707,1.9160676928026636,-0.017413827971481204,-0.00030082509944789546,0.01762965884989587,-6.20559210827952e-06,0.247002892590425,0.9998446015893625,-1.3391512248167323,0.15,-0.18282113546083725,0.15,-0.18282113546083725
0.7695271968841553,main,0,0.008971633276599531,-2.918975296930321,1.9332682303247646,-2.940189085100967,1.920154347225758,-0.017438495478396106,-0.00026491839773299525,0.01978811163880856,-8.01858431927361e-05,0.24700716685475266,0.9998042217074086,-1.3391512248167323,0.15,-0.18060982620240337,0.15,-0.18060982620240337
0.8198728561401367,main,0,0.009626258354399161,-2.9125195575191842,1.9370857463568854,-2.9339227653719604,1.9242448614933036,-0.017459175505766953,-0.00015870898278718022,0.02182960897439079,-0.00022242553582376215,0.24701166322458418,0.9997617435476365,-1.3391512248167323,0.15,-0.17841064650227495,0.15,-0.17841064650227495
0.8708906173706055,main,0,0.010281292691811581,-2.9060300211434535,1.9408455226305574,-2.9276111594516685,1.9282726679984754,-0.017476360349182346,-6.023276154779045e-05,0.024504099564354398,-0.0003679849398312259,0.2742436657969185,0.9996997895745227,-1.6092101756377608,0.15,-0.17557550911408243,0.15,-0.17557550911408243
0.9219925403594971,main,0,0.010936574898693357,-2.8995077290226137,1.9445481845771073,-2.9212312066030686,1.932197939268163,-0.01748875333283071,-1.5628518011878353e-05,0.028224740260599734,-0.0004779276909600569,0.2742551920814334,0.9996017084607777,-1.6092101756377608,0.15,-0.17180204332278476,0.15,-0.17180204332278476
0.9734175205230713,main,0,0.011592383426837926,-2.8929538716865437,1.948194683448414,-2.9148461293900265,1.9361263633073131,-0.017498113270159897,9.813926870803989e-05,0.03175250842611543,-0.0006536054306998124,0.2742676227705637,0.9994959314575339,-1.6092101756377608,0.15,-0.16813612010640452,0.15,-0.16813612010640452
1.0241329669952393,main,0,0.012248217487532735,-2.8863695908965163,1.9517859571052212,-2.9084608035871944,1.9400549402915377,-0.017511205199757695,0.00027937087055060483,0.035096906126256044,-0.0008936617831083538,0.2742807571150741,0.9993841668089845,-1.6092101756377608,0.15,-0.16457033624113349,0.15,-0.16457033624113349
1.0747063159942627,main,0,0.012904021975877731,-2.8797559824888936,1.9553229309290747,-2.9020337111272965,1.943913481225037,-0.017525479783123597,0.0004450814079961056,0.04438835855699175,-0.0012223148460574831,0.12244265443908164,0.9990149985594354,0.10308519724410882,0.15,0.060489205755011655,0.15,0.060489205755011655
1.1244556903839111,main,0,0.013558880154405657,-2.873153101750337,1.9588798911414464,-2.8955831861266104,1.9477121237254411,-0.017543530193607042,0.00080579750969629,0.047189109625275893,-0.0016324568506592115,0.1224493788445395,0.9988868005632171,0.10308519724410882,0.15,0.06382476847634702,0.15,0.06382476847634702
1.1747238636016846,main,0,0.014213749146096332,-2.866561605722464,1.962457904572743,-2.8891325546134317,1.9515108289498686,-0.01755934714295909,0.0011468737071989267,0.04982331765962211,-0.0020199535433575574,0.12245607845660628,0.9987590752426988,0.10308519724410882,0.15,0.06696397822885371,0.15,0.06696397822885371
1.225431203842163,main,0,0.014868662614036758,-2.8599821265196215,1.9660579675471035,-2.8826814849975153,1.9553097921681304,-0.017572542032926197,0.0014668964831387847,0.05230070436703427,-0.0023835280836632606,0.12246271093006404,0.9986326298918671,0.10308519724410882,0.15,0.06991450699769705,0.15,0.06991450699769705
1.2755541801452637,main,0,0.015523643786375727,-2.85341527232344,1.9696810085303238,-2.8762931547749213,1.9592141241756793,-0.017587689247968056,0.0018870669714362055,0.05113630722977813,-0.002783577811236398,0.204928376615548,0.9986928239256445,0.9207702010399015,0.15,0.19203579346202093,0.15,0.19203579346202093
1.325801134109497,main,0,0.016178370194717292,-2.8468835079813712,1.9733669350867924,-2.869930227156176,1.9631548804183612,-0.01759021626748545,0.0024327706271165105,0.0426018750606989,-0.0031797128592573895,0.20489327857164236,0.9990926773595921,0.9207702010399015,0.15,0.1843385531457861,0.15,0.1843385531457861
1.3759205341339111,main,0,0.016833307897347133,-2.840385993517175,1.9771129070284337,-2.8635652460838883,1.967096908427807,-0.017583623806258185,0.0028999645282913504,0.03445264980415086,-0.0035039261852064024,0.20486572626846694,0.9994065661639793,0.9207702010399015,0.15,0.17690226032180997,0.15,0.17690226032180997
1.4258644580841064,main,0,0.017488466467192387,-2.833921866334313,1.9809162029364298,-2.857198118524018,1.9710402658228505,-0.01756956876084479,0.003291621487262239,0.02667559725649893,-0.003759073576264426,0.20484486501745386,0.9996442273532022,0.9207702010399015,0.15,0.16972007161539698,0.15,0.16972007161539698
1.4758903980255127,main,0,0.01814383394954531,-2.8274902462935794,1.9847742158513424,-2.850843624116464,1.9750084492129243,-0.01755020088527102,0.0036383910430326863,0.01828947235785172,-0.003958748549518265,0.12638388372033427,0.9998327522626114,0.14260739559448482,0.15,0.04513407239428412,0.15,0.04513407239428412
1.5269994735717773,main,0,0.018799385303698183,-2.8210673490143505,1.9886467331902933,-2.84448885946731,1.9789801771186455,-0.01754904823455173,0.003815054485520989,0.01603276873813897,-0.004095911944934493,0.12638178631416166,0.9998714779163768,0.14260739559448482,0.15,0.04314299605172099,0.15,0.04314299605172099
1.5769755840301514,dt,1,0.01945507298945097,-2.814652820272469,1.9925330966601171,-2.8381327732508583,1.9829527310039277,-0.017546082180221682,0.003973080089204316,0.013875618935554002,-0.0042161525590144145,0.12638003924207974,0.9999037351441045,0.14260739559448482,0.15,0.04314299605172099,0.15,0.04122333859066995
1.627018928527832,dt,1,0.020110862456418174,-2.811721808306264,1.99431756050487,-2.831775700390631,1.98692590154157,-0.0175414049248205,0.004114945188199981,0.010902030327643253,-0.004305933791510147,0.24564722837607603,0.9999405734559627,-1.3258032962731934,0.06862985460939496,-0.05192496334795331,0.15,-0.18179860358169264
1.6781842708587646,dt,1,0.02065996363848506,-2.8104853464265056,1.9950659522756429,-2.826452839323375,1.9902526897086048,-0.014707182118314245,0.004150330535770776,0.005176932151294,-0.004226412664038018,0.2456423829751766,0.9999865997166785,-1.3258032962731934,0.02890625,-0.10676273312216115,0.15,-0.18746959401371496
1.7292749881744385,dt,1,0.021082260789604096,-2.809018610813309,1.9959430578764545,-2.8223591874830283,1.9928112221088214,-0.0113479223592523,0.004158914244020876,0.004114382815885165,-0.004205568607739549,0.24564186331584473,0.9999915359389622,-1.3258032962731934,0.0341796875,-0.10285639718515552,0.15,-0.1885186921910169
1.7791972160339355,dt,1,0.021422710044568506,-2.8073771418397917,1.99691322821313,-2.8190589503977517,1.9948738702871194,-0.009187522046008008,0.004188200058048198,0.004096840153374082,-0.004225804614451113,0.24564185573362857,0.9999916079621167,-1.3258032962731934,0.038134765625,-0.09911002188344036,0.15,-0.18849203511808874
