t,s,attack_dos,x,y,xd,yd,x_dos,y_dos,mode,v_out,w_out
0.0,0.0,0,0.007499767521401965,1.1999409481166656,7.347880794884119e-17,1.2,0.007499767521401965,1.1999409481166656,main,0.15,-0.12500129156378295
0.007594108581542969,0.00029841860084298816,0,0.014999019484737865,1.1998350236605535,0.002249930250119755,1.1999822844350494,0.014999019484737865,1.1998350236605535,main,0.15,-0.12067543968331156
0.058315277099609375,0.0008057243936862975,0,0.022497495817950543,1.1996838526307583,0.006074767730607961,1.1999521683206464,0.022497495817950543,1.1996838526307583,main,0.15,-0.11787417356735347
0.10862851142883301,0.0014593038551693903,0,0.02999495096589344,1.1994884906472902,0.011002437108769293,1.1999133686970047,0.02999495096589344,1.1994884906472902,main,0.15,-0.1160980595026965
0.15839934349060059,0.002215227197830047,0,0.037491145742708266,1.199249610200091,0.016701729279630494,1.1998684934478185,0.037491145742708266,1.199249610200091,main,0.15,-0.11500328782972533
0.20874714851379395,0.003042782019643811,0,0.044985842997037,1.1989676295873577,0.022940084688184148,1.1997556733190575,0.044985842997037,1.1989676295873577,main,0.15,-0.18943560701224768
0.2587432861328125,0.0039205916304260536,0,0.052477533243418514,1.1986146745586754,0.029556698537541934,1.199599353226463,0.052477533243418514,1.1986146745586754,main,0.15,-0.1855444085085004
0.3087880611419678,0.004833468089869717,0,0.05996562670450733,1.198192233653934,0.036437633708581,1.199436788439162,0.05996562670450733,1.198192233653934,main,0.15,-0.1819890025401811
0.36020565032958984,0.005771053113691645,0,0.06744956623379594,1.197701673645422,0.04350197726206335,1.1991798092087367,0.06744956623379594,1.197701673645422,main,0.15,-0.1787922213696052
0.41137051582336426,0.006725765281423658,0,0.0749288213621321,1.1971442306211968,0.05069468557719735,1.198896497921535,0.0749288213621321,1.1971442306211968,main,0.15,-0.17580777986615143
0.46236515045166016,0.0076924269451498165,0,0.08240288744987848,1.1965210644186477,0.05797644669672481,1.1985890485958888,0.08240288744987848,1.1965210644186477,main,0.15,-0.1729907603461705
0.5121457576751709,0.008667807686114826,0,0.08987128392252901,1.1958332751142084,0.06531940112612429,1.1981839265107492,0.08987128392252901,1.1958332751142084,main,0.15,-0.17040225699257994
0.5620732307434082,0.009648927186625975,0,0.09733354935110312,1.1950818799628349,0.0727055586331106,1.1977764208453974,0.09733354935110312,1.1950818799628349,main,0.15,-0.16789978970693806
0.6132400035858154,0.01063460420972356,0,0.1047892439461755,1.194267866384933,0.08012147095265545,1.1972947951044923,0.1047892439461755,1.194267866384933,main,0.15,-0.16555859269717677
0.6643731594085693,0.011622923596670045,0,0.1122379448250912,1.193392163686273,0.0875544448753525,1.1967671888996496,0.1122379448250912,1.193392163686273,main,0.15,-0.16332741283341712
0.7151975631713867,0.012613027731707383,0,0.11967924609658787,1.1924556620115163,0.0950000786025107,1.1962289598331748,0.11967924609658787,1.1924556620115163,main,0.15,-0.16115408516393206
0.7654781341552734,0.01360528214728652,0,0.1271127598283276,1.1914592315824162,0.10245338078981671,1.195581807937102,0.1271127598283276,1.1914592315824162,main,0.15,-0.1591565536161341
