path,seed,s_final,err_real_mean,err_dos_mean,err_fdi_mean,time_in_dt_ratio,tube_violations,dos_windows,fdi_windows
circle,208654029,0.999,0.25635972080183184,2.1569404747362917,0.5689236617199314,0.47708333333333336,0,5,4
freehand_20250908_111208_01,695401319,0.8103881147634959,0.05820008938579515,1.925038529277743,2.2182569967249903,0.5566666666666666,42,4,6
freehand_20250908_111208_01,148708215,0.7734288060866337,0.05320839325796406,1.8303729555447823,1.0692946760771296,0.4891666666666667,1,5,3
freehand_20250908_111208_01,6898620,0.7190263480466391,0.05079545122697294,1.4988802621535235,1.9904730642256363,0.5333333333333333,39,7,5
freehand_20250908_111208_01,664648677,0.7182163319443873,0.04049827267845709,2.4792965060422643,0.9590427835953155,0.42083333333333334,27,3,4
freehand_20250908_111208_01,630452087,0.8370423238121512,0.053153437208630194,0.8886254409410846,2.137257503416511,0.5229166666666667,56,4,5
freehand_20250908_111208_01,517237545,0.706965530349201,0.04188331239994145,1.2237550322222712,0.8414307239340949,0.3070833333333333,0,2,3
freehand_20250908_111208_01,643307316,0.6508491304483145,0.04913904676022543,1.3458606305256653,1.359809599767832,0.6025,50,6,4
freehand_20250908_111208_01,503275508,0.711317954011662,0.039253701798765986,3.5573658465665585,1.2668694746372755,0.36791666666666667,2,4,3
freehand_20250908_111208_01,667181712,0.6683251525823717,0.04602755465913035,0.9313068510792429,1.6457554342184264,0.5254166666666666,23,4,6
freehand_20250908_111208_01,754535109,0.7118420678453315,0.04956442230828887,2.6829190828711447,1.3012228798550967,0.4575,0,4,5
freehand_20250908_111215_02,572599815,0.5898218161745725,0.6215651721075468,2.0730088741931088,1.661993713476342,0.6295833333333334,1157,5,5
freehand_20250908_111215_02,911684715,0.588134172738497,0.6248301291886603,2.323656276360516,2.8076750598950846,0.66875,1056,6,7
freehand_20250908_111215_02,406425411,0.5881992667275182,0.4442813297732173,2.62897864404481,1.6622838180671753,0.5183333333333333,967,5,4
freehand_20250908_111215_02,141223823,0.588134172738497,0.7547055323985283,1.4785154582927535,0.9253247199175174,0.43,1232,5,2
freehand_20250908_111215_02,40008312,0.588134172738497,0.6459369811746197,1.3337643337690581,2.900971390631711,0.6045833333333334,1064,4,6
freehand_20250908_111215_02,1259196,0.588134172738497,0.6754743850345493,2.6246839748425836,1.4184989922642515,0.6079166666666667,1024,6,4
freehand_20250908_111215_02,146945343,0.588134172738497,0.7342812652041365,0.8921876232894789,1.5911765911934488,0.44416666666666665,1249,4,4
freehand_20250908_111215_02,79403921,0.588134172738497,0.5910973509154839,1.7562759487007724,1.171215504886225,0.3720833333333333,1205,4,2
freehand_20250908_111215_02,106026988,0.588134172738497,0.7194102164538348,2.67807044621856,0.8637075793971297,0.33666666666666667,1123,4,2
freehand_20250908_111215_02,907655629,0.588134172738497,0.7847088264348531,3.5266098489332234,2.0149846317240323,0.605,1012,7,6
freehand_20250908_111225_03,827837125,0.6814663454635865,0.05340652852785632,2.284708068795175,2.604923164675478,0.6420833333333333,81,7,5
freehand_20250908_111225_03,100837786,0.597814818354855,0.03524243253822328,1.2443113869266234,3.345979676528105,0.5458333333333333,0,4,6
freehand_20250908_111225_03,830739707,0.5310139527691204,0.0384450036617422,2.709931335130096,0.8899159055959225,0.45416666666666666,0,4,3
freehand_20250908_111225_03,957360799,0.4811630518362659,0.03471248115257496,3.223878377643282,1.995108973354088,0.32166666666666666,0,1,4
freehand_20250908_111225_03,948173650,0.6214365449583971,0.03735468526294514,1.7001504300271844,2.1298965584079146,0.7120833333333333,0,7,5
freehand_20250908_111225_03,491988464,0.623937954043441,0.038884010627198755,0.7978658851804991,1.64161185438972,0.46125,27,3,4
freehand_20250908_111225_03,702552413,0.5721251472462763,0.05112889079493095,2.19954596960907,1.4353408999176027,0.59625,27,5,5
freehand_20250908_111225_03,599032787,0.5962872687750637,0.04771718717044692,1.177431997569896,2.020006037534337,0.5029166666666667,22,4,5
freehand_20250908_111225_03,615138292,0.5933532376882868,0.038663092536250596,2.3850617413899498,2.1431098054325783,0.5258333333333334,8,5,5
freehand_20250908_111225_03,49398890,0.6337286373825254,0.038388296430955586,1.3972017460862651,2.972576378459975,0.5,11,3,7
freehand_20250908_111237_04,215815017,0.6150757798177704,0.03538774816224042,0.646198724035501,1.0505285465601677,0.49541666666666667,0,3,5
freehand_20250908_111237_04,394898599,0.46859135578011946,0.06503627583257277,2.2655874399217253,0.9451222120740885,0.4895833333333333,13,4,4
freehand_20250908_111237_04,344985479,0.7525061747809689,0.07327631640668311,1.0080192120920992,1.1040277638289375,0.5604166666666667,87,4,6
freehand_20250908_111237_04,994080146,0.5623715850567501,0.054532024866389174,2.1624288491060355,2.729714788267929,0.6166666666666667,1,5,7
freehand_20250908_111237_04,366025419,0.5690697982551308,0.03559093846753818,0.4223606310354462,1.2897724563601332,0.47,0,3,5
freehand_20250908_111237_04,356951981,0.613352269226246,0.04403573586374731,1.996586079274702,1.8281022319453113,0.5358333333333334,10,5,5
freehand_20250908_111237_04,878041382,0.6190292332029225,0.05550389200993744,1.8340254369573026,1.6152333425495253,0.48375,17,5,3
freehand_20250908_111237_04,617570136,0.5646348910125295,0.05934775170338826,2.617462207769191,1.3337711962346601,0.5879166666666666,7,6,5
freehand_20250908_111237_04,246187039,0.5610307285287734,0.03653537231530846,1.01808797407667,0.9333268485415154,0.3954166666666667,0,5,3
freehand_20250908_111237_04,888961527,0.5812071669219274,0.04060056165561679,2.0182146181704868,0.8531570529501991,0.5533333333333333,1,5,5
freehand_20250908_111247_05,853305227,0.25078141521390473,0.030854261110560836,2.0494167705940223,1.7562106235587422,0.525,0,4,5
freehand_20250908_111247_05,920699527,0.2740346692279673,0.048458447093871836,1.4886824096423656,1.6318307764034352,0.38416666666666666,0,2,5
freehand_20250908_111247_05,581615406,0.2529928908311021,0.04402586113544424,2.122322529152889,1.4204429771927791,0.52125,0,5,5
freehand_20250908_111247_05,166958958,0.25081195289340136,0.041139981364758556,1.540253129888559,1.9156376961770563,0.6070833333333333,0,6,5
freehand_20250908_111247_05,257626892,0.2740346692279673,0.053239513298249976,1.62339762978287,1.4551900773885602,0.51125,0,5,4
freehand_20250908_111247_05,522333016,0.2740346692279673,0.041768814333968604,2.7237070649400508,1.5859205000431496,0.5441666666666667,0,5,5
freehand_20250908_111247_05,268599738,0.2740346691931467,0.05753822453735912,2.070438274521893,1.3479612304050368,0.49083333333333334,0,5,4
freehand_20250908_111247_05,198226646,0.25399764606656144,0.04653570277045178,2.3680343643165265,0.6129612206477807,0.3875,0,4,4
freehand_20250908_111247_05,353696727,0.27353808918200545,0.04607833671498809,2.355974110555851,1.3799672633781086,0.49,16,4,5
freehand_20250908_111247_05,443240929,0.2555010396438966,0.04092092190367384,2.094382323520894,1.1956315988581203,0.53,0,4,4
freehand_20250908_111308_06,518449367,0.5726612765572213,0.0730998300973765,1.7999233078715846,0.7322165954905205,0.49833333333333335,21,6,3
freehand_20250908_111308_06,226991486,0.51543574166815,0.08097015840103872,0.998668730859456,0.8304516581981369,0.405,119,4,4
freehand_20250908_111308_06,858069711,0.49921466596946906,0.07869338749480129,1.9733187859900208,0.8362639586890273,0.455,29,5,3
freehand_20250908_111308_06,972820064,0.7037349837938894,0.08982009746517391,1.8638934490372718,1.075110034205433,0.63625,27,6,6
freehand_20250908_111308_06,590096747,0.5483344383061532,0.10161050959845436,0.9515339639601897,0.47499870221351237,0.42541666666666667,175,6,3
freehand_20250908_111308_06,351513245,0.6328393235659773,0.07820332806802903,1.508146063647014,1.45616584671357,0.495,63,4,4
freehand_20250908_111308_06,785456193,0.6510675432276012,0.20901211977008902,2.3353148243597146,1.8690613042809696,0.5858333333333333,463,5,6
freehand_20250908_111308_06,100392606,0.6524389864473665,0.11008045604724752,1.1237041843222777,0.9942156073537438,0.4195833333333333,203,3,4
freehand_20250908_111308_06,261799610,0.5688986020010345,0.07463522828869501,0.8346071152314857,0.6342196485696473,0.4691666666666667,24,6,4
freehand_20250908_111308_06,418374226,0.7467370809451035,0.06811843465272086,1.8386485896586957,1.9087291627086813,0.5641666666666667,23,4,6
freehand_20250908_111320_07,459068336,0.7534588277645239,0.02627203674195791,0.8291318999056314,1.1178197878163736,0.27291666666666664,0,1,4
freehand_20250908_111320_07,172418153,0.7474007902299058,0.025669578333517146,1.2818063487151115,2.221813127118406,0.47041666666666665,0,4,5
freehand_20250908_111320_07,705967681,0.6728762413055811,0.02761811354069484,1.0206166479256424,1.8962499765595642,0.48,0,6,4
freehand_20250908_111320_07,332573271,0.6718192314184855,0.029634243764601543,3.2055751272518234,0.5136852743285881,0.5545833333333333,0,7,2
freehand_20250908_111320_07,17973975,0.7617885103220129,0.03802517294939621,2.7385886095756136,2.3144170467944374,0.5375,0,6,5
freehand_20250908_111320_07,879093829,0.8207258330049546,0.03089770140508733,1.344030695203941,2.207638617578448,0.4275,0,4,5
freehand_20250908_111320_07,994516543,0.7776280871168664,0.029923455282834285,3.1275455974935458,1.793626145389303,0.5625,0,5,6
freehand_20250908_111320_07,522972698,0.7435951147237282,0.0362354341542272,2.9045689290217687,2.3122545687500233,0.6220833333333333,0,5,6
freehand_20250908_111320_07,238979705,0.705516208946668,0.02436180229370901,1.6387469904637646,2.210104864219812,0.5304166666666666,0,5,6
freehand_20250908_111320_07,366096396,0.7086154470198209,0.040949983529165214,1.018232706165357,3.1334025851235285,0.6570833333333334,0,5,8
freehand_20250908_111328_08,353488206,0.7744620325360991,0.03990916450153078,2.9746763242445864,0.6558373715966589,0.41833333333333333,1,6,2
freehand_20250908_111328_08,877097827,0.6177654083452848,0.0842822161718737,2.7079194233107433,1.549416932700865,0.5716666666666667,15,5,5
freehand_20250908_111328_08,912489357,0.698913476435485,0.06144786448153612,2.769466994513313,1.346242976249141,0.5233333333333333,34,3,5
freehand_20250908_111328_08,100724153,0.818171461044851,0.05841871727402097,4.213448735014701,1.760642241602974,0.59,12,6,5
freehand_20250908_111328_08,314846776,0.7076743630442467,0.07121162575501803,3.211701032608329,1.4228510937109464,0.5029166666666667,49,6,5
freehand_20250908_111328_08,260246246,0.6777107692518127,0.04658039253076562,2.261207958891563,1.867309448311451,0.5441666666666667,12,6,5
freehand_20250908_111328_08,2938532,0.7617036506311057,0.048031260898190535,1.6302929496153595,0.792087554091645,0.44208333333333333,1,5,3
freehand_20250908_111328_08,293659434,0.7573851235397953,0.07530634840809934,4.764909582101491,1.7811276521130595,0.5995833333333334,36,5,6
freehand_20250908_111328_08,920166031,0.7310311944249575,0.056863973853118734,4.300552977529393,1.4923099919484908,0.5979166666666667,0,6,6
freehand_20250908_111328_08,222645038,0.6497484322281055,0.06857419109431137,2.2156918033906554,1.5826791720295728,0.595,83,6,5
freehand_20250908_111342_09,248801828,0.4445136502051014,0.0423636604229064,0.7837456313502437,0.5098688762595704,0.48125,0,4,4
freehand_20250908_111342_09,447667141,0.6268142604946507,0.031742477173958034,1.5502044893580242,0.7789180651556068,0.5145833333333333,0,3,6
freehand_20250908_111342_09,121511994,0.5230918760193626,0.03820264390746463,1.2289393858198399,0.47554194591150767,0.44,38,4,4
freehand_20250908_111342_09,37315213,0.5972717825165695,0.05411105441834617,1.9876096957140033,0.5782979893135193,0.5083333333333333,72,5,4
freehand_20250908_111342_09,896086139,0.4411990720326294,0.032817996564645804,1.5628955465518708,0.6536524037984066,0.4775,0,4,5
freehand_20250908_111342_09,376472929,0.5769327946767658,0.03387594126838623,1.263263264989513,0.3386864526724535,0.5241666666666667,0,5,3
freehand_20250908_111342_09,801993682,0.588893985117501,0.06297383181167021,1.255342903741304,1.3140182680481207,0.6020833333333333,89,5,6
freehand_20250908_111342_09,653006248,0.59234508415215,0.051689260733457004,1.7205335132670576,0.7406135081380554,0.5054166666666666,82,5,4
freehand_20250908_111342_09,370873248,0.5551794689173812,0.03426103923483382,1.0539385820202918,0.421013021019517,0.4845833333333333,0,5,3
freehand_20250908_111342_09,119112621,0.5968412865093152,0.03667759479771881,1.3713670643619196,0.49470315866009346,0.6408333333333334,0,6,4
freehand_20250908_111356_10,342550829,0.8163626210180671,0.26920990200071565,1.5857903344285773,1.2459312905298467,0.5891666666666666,549,4,6
freehand_20250908_111356_10,583365910,0.640028698808551,0.6976664302406963,1.7743980410708302,1.1515683766088183,0.6020833333333333,1255,6,5
freehand_20250908_111356_10,644222730,0.7040162400175398,0.44032963788091933,0.9989393388380381,1.7190995799512916,0.51125,665,4,6
freehand_20250908_111356_10,661228614,0.6302031979968945,0.5035645633136987,1.313472091199252,0.9556684005865793,0.43416666666666665,1325,6,2
freehand_20250908_111356_10,787504369,0.8625023081566282,0.4133932949676539,1.860720936066673,0.918573022815545,0.40166666666666667,591,4,4
freehand_20250908_111356_10,44947817,0.3725908459446555,1.0106410369810301,1.456550674112141,2.9000057178260334,0.5283333333333333,1747,5,5
freehand_20250908_111356_10,585285330,0.7862437215469495,0.40463463452035253,1.4049238546212817,0.7705462734470401,0.48875,564,6,3
freehand_20250908_111356_10,720842913,0.7785212461886699,0.4339634870459618,1.667791441590064,0.9097515487603651,0.4220833333333333,582,4,5
freehand_20250908_111356_10,977887268,0.7901624597839428,0.25403729365642175,1.0426995773951346,1.0869621601080472,0.46958333333333335,543,4,5
freehand_20250908_111356_10,587495265,0.6633266507570572,0.5213610069214337,1.9478553518344726,1.2648148056014419,0.38916666666666666,1077,4,4
freehand_20250908_111405_11,324692741,0.7025804291573441,0.05646723802257121,2.087879893663786,1.3534367429953422,0.6391666666666667,0,6,6
freehand_20250908_111405_11,684705237,0.7385429424263501,0.05096164849982784,1.2904544312367903,1.7099535920532185,0.69375,0,5,7
freehand_20250908_111405_11,73094989,0.7563376959614139,0.06612807666563666,1.132814814350984,0.5066389916916421,0.5379166666666667,48,5,4
freehand_20250908_111405_11,222096811,0.7783693957732968,0.042329113697697734,2.576467026801902,1.2245992899275542,0.53375,0,5,5
freehand_20250908_111405_11,36605913,0.78082918611484,0.0354267716933996,1.9132620240278075,1.864557135198531,0.6225,0,6,6
freehand_20250908_111405_11,223429503,0.8061146334003716,0.05822534237983954,1.0024618678902046,0.8752682772878468,0.5525,48,5,4
freehand_20250908_111405_11,13530254,0.7269456513020597,0.06003622222934728,1.485341463314545,0.7066634305537167,0.50625,1,4,5
freehand_20250908_111405_11,67036887,0.7885588996836654,0.036967292006043574,2.3674070282488677,0.7938431277453326,0.5308333333333334,0,6,5
freehand_20250908_111405_11,341849256,0.8162635144579966,0.043051308625853,2.7181518373306472,0.7694271864911257,0.49666666666666665,39,4,5
freehand_20250908_111405_11,925134296,0.7368815327629181,0.07230980005365413,1.4866024043219825,1.271737195034678,0.5620833333333334,27,5,6
