path,seed,s_final,err_real_mean,err_dos_mean,err_fdi_mean,time_in_dt_ratio,tube_violations,dos_windows,fdi_windows
freehand_20250908_111237_04,289151763,0.6102832213678974,0.06046696092510435,1.686943416321659,1.3598445434996251,0.57,23,5,6
freehand_20250908_111237_04,993476615,0.6810664462991962,0.06606023060011737,1.133966461620487,1.9149779532701359,0.62,111,4,6
freehand_20250908_111237_04,835323845,0.6057259593691678,0.060568706244447885,2.0078537132291023,1.0327835581377416,0.40958333333333335,12,3,4
freehand_20250908_111237_04,208654029,0.6464487077264762,0.03374215237547978,2.169494253134637,1.824083616082652,0.47708333333333336,0,5,4
freehand_20250908_111247_05,695401319,0.2740346692279673,0.1199625814779666,1.8821598500223475,1.614408759249313,0.5566666666666666,0,4,6
freehand_20250908_111247_05,148708215,0.2740346692279673,0.07793892324057504,1.558152338450166,0.505008528027267,0.4891666666666667,14,5,3
freehand_20250908_111247_05,6898620,0.2740346692279673,0.06781739182069711,2.0670195947666,1.4710343059769624,0.5333333333333333,0,7,5
freehand_20250908_111247_05,664648677,0.2740346692279673,0.039118904440096455,1.552851948136331,0.9341294943582856,0.42083333333333334,0,3,4
freehand_20250908_111247_05,630452087,0.2740346692279673,0.04553932975846017,1.1736575750787874,2.1332308981865995,0.5229166666666667,0,4,5
freehand_20250908_111308_06,517237545,0.5457782509875382,0.060069316613401445,1.9192085637851737,0.34514192995944404,0.3070833333333333,65,2,3
freehand_20250908_111308_06,643307316,0.6995981758991768,0.09211810682179572,1.7443795028577573,1.9301124556502498,0.6025,104,6,4
freehand_20250908_111308_06,503275508,0.47475736183402956,0.04943974566654337,1.860507415648604,1.2591292611469649,0.36791666666666667,121,4,3
freehand_20250908_111308_06,667181712,0.6294007790398908,0.07890493050877109,1.8359939488689758,1.830153692941938,0.5254166666666666,131,4,6
freehand_20250908_111308_06,754535109,0.5348459116658657,0.08790628741886634,1.4095340606280296,0.8533487513437196,0.4575,125,4,5
freehand_20250908_111320_07,572599815,0.7498767616210171,0.034572021128678854,3.413301208359954,1.8541153559493266,0.6295833333333334,0,5,5
freehand_20250908_111320_07,911684715,0.6993813891586426,0.030995615545114756,1.4400609566790126,2.4850435237392077,0.66875,0,6,7
freehand_20250908_111320_07,406425411,0.7182213404561564,0.02959282101873157,3.346857014754889,0.917248864618269,0.5183333333333333,0,5,4
freehand_20250908_111320_07,141223823,0.8049532964620447,0.04133102154343732,3.2180520053779147,0.6909925244415563,0.43,7,5,2
freehand_20250908_111320_07,40008312,0.700732255681397,0.037725875718219976,2.4784235085542474,3.0549077347851274,0.6045833333333334,0,4,6
freehand_20250908_111328_08,1259196,0.5888663611998678,0.05703429288145059,3.8269652234739686,1.0396999239517342,0.6079166666666667,55,6,4
freehand_20250908_111328_08,146945343,0.7085151940643806,0.058341695089996745,0.9218618127322227,1.6369961911694513,0.44416666666666665,35,4,4
freehand_20250908_111328_08,79403921,0.5624245863874496,0.05864372932892536,1.5888813563661501,0.3451406061307663,0.3720833333333333,21,4,2
freehand_20250908_111328_08,106026988,0.5247068543613914,0.045019346079525714,1.937867700375087,0.38899304881403735,0.33666666666666667,0,4,2
freehand_20250908_111328_08,907655629,0.7091797148948944,0.06623220590279623,3.269201191829342,2.260700366628589,0.605,18,7,6
freehand_20250908_111342_09,827837125,0.6009323032819684,0.0405481888260682,2.077339523800196,1.2781877402504203,0.6420833333333333,0,7,5
freehand_20250908_111342_09,100837786,0.6202675356370236,0.05524926485947602,3.774051850542578,0.8088174885571855,0.5458333333333333,6,4,6
freehand_20250908_111342_09,830739707,0.59336993549982,0.04007698874389545,1.0684426449787081,0.3554171993798399,0.45416666666666666,0,4,3
freehand_20250908_111342_09,957360799,0.4279583499392352,0.03554440508154633,1.397190914595628,1.0170164284540568,0.32166666666666666,0,1,4
freehand_20250908_111342_09,948173650,0.6066239847632342,0.04936283929143208,1.928922161513877,0.533037261867,0.7120833333333333,40,7,5
freehand_20250908_111356_10,491988464,0.8201442359650388,0.5134542969472794,1.78352373120223,0.9964339954906245,0.46125,835,3,4
freehand_20250908_111356_10,702552413,0.7556667444498535,0.45312534566639195,1.9961189200089142,0.9918383817215011,0.59625,910,5,5
freehand_20250908_111356_10,599032787,0.3725908459446555,1.0829476525162052,1.2499691810977764,2.00332082867104,0.5029166666666667,1845,4,5
freehand_20250908_111356_10,615138292,0.8534653031526309,0.4616780821312925,1.5169295290750593,1.1339858029086425,0.5258333333333334,729,5,5
freehand_20250908_111356_10,49398890,0.3725908459446555,1.1084202078300578,1.984097975875474,2.31336492869213,0.5,1765,3,7
freehand_20250908_111405_11,215815017,0.8152039779320315,0.04784148093502581,0.9635003231040579,0.7502870340950657,0.49541666666666667,3,3,5
freehand_20250908_111405_11,394898599,0.7402874675855491,0.03800569697865254,2.4833733006067877,0.8920501805030636,0.4895833333333333,0,4,4
freehand_20250908_111405_11,344985479,0.7942644281748796,0.056370663966732786,2.1361759604810233,0.9875205364200076,0.5604166666666667,39,4,6
freehand_20250908_111405_11,994080146,0.7150341448316999,0.040212425669853065,3.372505042654918,2.303373121964057,0.6166666666666667,37,5,7
freehand_20250908_111405_11,366025419,0.7845739879501802,0.05179181094802285,2.6985694111412304,0.9700908629523235,0.47,31,3,5
