t,s,attack_dos,attack_fdi,x,y,xd,yd,x_dos,y_dos,x_fdi,y_fdi,mode,v_out,w_out
0.0,0.0,0,0,-2.232605294352096,2.468752329182306,-2.24,2.4675,-2.232605294352096,2.468752329182306,-2.232605294352096,2.468752329182306,main,0.15,7.257677699218804e-14
0.003512144088745117,0.00018622156350053037,0,0,-2.2252105887041917,2.4700046583646125,-2.237781588308047,2.4678756987542823,-2.2252105887041917,2.4700046583646125,-2.2252105887041917,2.4700046583646125,main,0.15,6.991224173308767e-14
0.05461287498474121,0.000502798221451432,0,0,-2.2178158830562875,2.471256987546919,-2.234010288431727,2.468514386636562,-2.2178158830562875,2.471256987546919,-2.2178158830562875,2.471256987546919,main,0.15,6.813588489368741e-14
0.10511493682861328,0.0009106234455175937,0,0,-2.2104211774083833,2.472509316729225,-2.2291519668263495,2.4693371669084407,-2.2104211774083833,2.472509316729225,-2.2104211774083833,2.472509316729225,main,0.15,6.724770647398729e-14
0.15613913536071777,0.001382322665864437,0,0,-2.203026471760479,2.4737616459115315,-2.2235327300106325,2.470288811853038,-2.203026471760479,2.4737616459115315,-2.203026471760479,2.4737616459115315,main,0.15,6.635952805428716e-14
0.20697021484375,0.0018987336844275256,0,0,-2.195631766112575,2.475013975093838,-2.2173808525379117,2.4713306620701925,-2.195631766112575,2.475013975093838,-2.195631766112575,2.475013975093838,main,0.15,6.59154388444371e-14
0.2566967010498047,0.002446442960922218,0,0,-2.1882370604646706,2.476266304276144,-2.210856126615054,2.472435655976483,-2.1882370604646706,2.476266304276144,-2.1882370604646706,2.476266304276144,main,0.15,6.59154388444371e-14
0.3065040111541748,0.0030160610179690334,0,0,-2.180842354816767,2.4775186334584505,-2.2040704067771,2.4735848504651683,-2.180842354816767,2.4775186334584505,-2.180842354816767,2.4775186334584505,main,0.15,-0.0629969382301855
0.35672593116760254,0.0036010152214023235,0,0,-2.173443741213566,2.478747664276017,-2.19710199119858,2.474764985361531,-2.173443741213566,2.478747664276017,-2.173443741213566,2.478747664276017,main,0.15,-0.06277631924643351
0.40783023834228516,0.004196698138830732,0,0,-2.166041306361304,2.479953466190937,-2.19000576708855,2.475966765251133,-2.166041306361304,2.479953466190937,-2.166041306361304,2.479953466190937,main,0.15,-0.06258619424215223
0.4587442874908447,0.004799894469556382,0,0,-2.1586351344319934,2.4811360977284362,-2.1828200375335456,2.4771837033209323,-2.1586351344319934,2.4811360977284362,-2.1586351344319934,2.4811360977284362,main,0.15,-0.06240818467829282
0.5093858242034912,0.005408352733861159,0,0,-2.151225308271049,2.482295613258554,-2.175562245115249,2.4783537458916953,-2.151225308271049,2.482295613258554,-2.151225308271049,2.482295613258554,main,0.15,-0.06553873292571309
0.5598597526550293,0.006020495072897781,0,0,-2.143811722242456,2.483430841075624,-2.168255398021741,2.479499535254548,-2.143811722242456,2.483430841075624,-2.143811722242456,2.483430841075624,main,0.15,-0.0625889391711526
0.6094493865966797,0.006635212559566428,0,0,-2.1363946198866413,2.484542862947426,-2.160917812636188,2.480650144700209,-2.1363946198866413,2.484542862947426,-2.1363946198866413,2.484542862947426,main,0.15,-0.05974773170865389
0.6592106819152832,0.0072517333188563465,0,0,-2.1289742285934063,2.4856327221380017,-2.1535587024573455,2.481804129456571,-2.1289742285934063,2.4856327221380017,-2.1289742285934063,2.4856327221380017,main,0.15,-0.05701085920165583
0.709503173828125,0.007869512356734892,0,0,-2.1215507607614628,2.486701424785186,-2.146183917127735,2.4829562742162823,-2.1215507607614628,2.486701424785186,-2.1215507607614628,2.486701424785186,main,0.15,-0.08208764506658318
0.7598826885223389,0.008488166811746372,0,0,-2.1141229691052654,2.487739649766644,-2.138798175858708,2.48410681682603,-2.1141229691052654,2.487739649766644,-2.1141229691052654,2.487739649766644,main,0.15,-0.08224394713944008
0.8103351593017578,0.009107489790395943,0,0,-2.1066909708775863,2.488747321510704,-2.131404453490405,2.4852586027226,-2.1066909708775863,2.488747321510704,-2.1066909708775863,2.488747321510704,main,0.15,-0.08235125809321024
