t,s,attack_dos,attack_fdi,x,y,xd,yd,x_dos,y_dos,x_fdi,y_fdi,mode,v_out,w_out
6.67572021484375e-06,0.0,0,0,-1.2305510072146262,2.0385379187801504,-1.235,2.0325,-1.2305510072146262,2.0385379187801504,-1.2305510072146262,2.0385379187801504,main,0.15,-0.011286224163141054
0.004034519195556641,0.00017841229599414602,0,0,-1.226098607872576,2.044573325982561,-1.2336653021657236,2.0343113756322326,-1.226098607872576,2.044573325982561,-1.226098607872576,2.044573325982561,main,0.15,-0.01089565003859166
0.05471086502075195,0.00048171317077675194,0,0,-1.2216429212071618,2.0506063067002205,-1.231396316059969,2.037390713918614,-1.2216429212071618,2.0506063067002205,-1.2216429212071618,2.0506063067002205,main,0.15,-0.010642721195502209
0.10453581809997559,0.000872435969387243,0,0,-1.217184024806167,2.05663691553227,-1.2284733287725627,2.0413576252372363,-1.217184024806167,2.05663691553227,-1.217184024806167,2.05663691553227,main,0.15,-0.010482316815423824
0.15465164184570312,0.0013243539841199694,0,0,-1.2127219682801222,2.0626651865578944,-1.2250925416346958,2.045945836352913,-1.2127219682801222,2.0626651865578944,-1.2127219682801222,2.0626651865578944,main,0.15,-0.010383445307766758
0.20445632934570312,0.0018191104020411548,0,0,-1.2082567826444444,2.0686911401951984,-1.221391281495566,2.05096897511316,-1.2082567826444444,2.0686911401951984,-1.2082567826444444,2.0686911401951984,main,0.15,-0.010324815391349886
0.25440430641174316,0.002343852182222686,0,0,-1.2037884867609576,2.0747147879187637,-1.2174657016264203,2.056296547792715,-1.2037884867609576,2.0747147879187637,-1.2037884867609576,2.0747147879187637,main,0.15,-0.010291808843829022
0.3048875331878662,0.0028895836640212384,0,0,-1.1993170917576716,2.0807361355025353,-1.2133738570472092,2.061830397346637,-1.1993170917576716,2.0807361355025353,-1.1993170917576716,2.0807361355025353,main,0.15,-0.08556192529106822
0.35576629638671875,0.003450007837832709,0,0,-1.1948199778462707,2.0867382989848045,-1.2091678170420788,2.067510256769493,-1.1948199778462707,2.0867382989848045,-1.1948199778462707,2.0867382989848045,main,0.15,-0.08482800473168259
0.40566182136535645,0.004020734319507098,0,0,-1.1902974468838847,2.0927213344764475,-1.2048844571763115,2.073294529354962,-1.1902974468838847,2.0927213344764475,-1.1902974468838847,2.0927213344764475,main,0.15,-0.08414887366393806
0.4553401470184326,0.0045986523700923656,0,0,-1.1857497827410644,2.0986852887723915,-1.2005471238598042,2.0791516879834537,-1.1857497827410644,2.0986852887723915,-1.1857497827410644,2.0986852887723915,main,0.15,-0.08350132759890515
0.5058329105377197,0.005181607132200847,0,0,-1.1811772584010274,2.104630204344523,-1.1961457626597607,2.085040156521851,-1.1811772584010274,2.104630204344523,-1.1811772584010274,2.104630204344523,main,0.15,-0.07059438761273004
0.5573458671569824,0.005768087063563508,0,0,-1.1765837787051774,2.1105589431888148,-1.1916529169516297,2.0909154162940227,-1.1765837787051774,2.1105589431888148,-1.1765837787051774,2.1105589431888148,main,0.15,-0.06712506199370136
0.6082150936126709,0.006357031741068572,0,0,-1.1719704265700135,2.116472231789668,-1.187141189567357,2.0968153674888406,-1.1719704265700135,2.116472231789668,-1.1719704265700135,2.116472231789668,main,0.15,-0.06378577584808148
0.6590416431427002,0.006947696946622512,0,0,-1.1673382387442408,2.1223707770295355,-1.1826162817370935,2.1027325546514937,-1.1673382387442408,2.1223707770295355,-1.1673382387442408,2.1223707770295355,main,0.15,-0.060571854930176576
0.7094881534576416,0.007539560104629707,0,0,-1.1626882078985128,2.128255266228589,-1.1780821967547221,2.1086617427053636,-1.1626882078985128,2.128255266228589,-1.1626882078985128,2.128255266228589,main,0.15,-0.13343397430203408
0.759831428527832,0.008132254055770349,0,0,-1.1579990212946947,2.1341086010895527,-1.1735417473169547,2.1145992535085982,-1.1579990212946947,2.1341086010895527,-1.1579990212946947,2.1341086010895527,main,0.15,-0.13418168156379792
0.8104922771453857,0.008725864329335392,0,0,-1.1532706700037525,2.139930344305244,-1.1689942782097122,2.1205459438796073,-1.1532706700037525,2.139930344305244,-1.1532706700037525,2.139930344305244,main,0.15,-0.1348303711680343
0.8602645397186279,0.009319803418371655,0,0,-1.1485031790669844,2.1457200792014057,-1.1644442901464076,2.126495928270083,-1.1485031790669844,2.1457200792014057,-1.1485031790669844,2.1457200792014057,main,0.15,-0.13537634647521465
0.9118034839630127,0.009913971165984314,0,0,-1.1436966079869906,2.1514774114354327,-1.1598925503987763,2.132448203324677,-1.1436966079869906,2.1514774114354327,-1.1436966079869906,2.1514774114354327,main,0.15,-0.13582215966659708
0.9616584777832031,0.010508289298529459,0,0,-1.1388510493796864,2.157201969216011,-1.1551898628238215,2.138283663075303,-1.1388510493796864,2.157201969216011,-1.1388510493796864,2.157201969216011,main,0.15,-0.15221361641179185
1.011117935180664,0.01110269477843821,0,0,-1.1339620637435321,2.1628894835632,-1.1504516268994927,2.1440924472012792,-1.1339620637435321,2.1628894835632,-1.1339620637435321,2.1628894835632,main,0.15,-0.14564753954774282
1.0616860389709473,0.011697224021041945,0,0,-1.129031789488179,2.1685412439762928,-1.1457124044148657,2.14990244078915,-1.129031789488179,2.1685412439762928,-1.129031789488179,2.1685412439762928,main,0.15,-0.13931763457654417
1.111832857131958,0.0122917334747276,0,0,-1.1240622656732369,2.1741585238387104,-1.1409733396753567,2.155712240991265,-1.1240622656732369,2.1741585238387104,-1.1240622656732369,2.1741585238387104,main,0.15,-0.1332161133845323
1.1621391773223877,0.012886189125322783,0,0,-1.119055436764771,2.1797425783048983,-1.1362194808454535,2.161509041963468,-1.119055436764771,2.1797425783048983,-1.119055436764771,2.1797425783048983,main,0.15,-0.03319956473609789
1.2125005722045898,0.013480560820955834,0,0,-1.1140393453499013,2.185318313854373,-1.131455930483979,2.167296533056848,-1.1140393453499013,2.185318313854373,-1.1140393453499013,2.185318313854373,main,0.15,-0.03379694366066733
1.2633640766143799,0.014075391154191378,0,0,-1.1090138389604367,2.190885565018947,-1.126688704403534,2.173088489977015,-1.1090138389604367,2.190885565018947,-1.1090138389604367,2.190885565018947,main,0.15,-0.03434845255317323
1.3133926391601562,0.014670079750772133,0,0,-1.1039787786640138,2.196444177058961,-1.1219226142615903,2.1788790667849836,-1.1039787786640138,2.196444177058961,-1.1039787786640138,2.196444177058961,main,0.15,-0.03485372376228217
1.363227367401123,0.015264658361317622,0,0,-1.098934039101691,2.2019940061327556,-1.1171325996878632,2.1846479182992447,-1.098934039101691,2.2019940061327556,-1.098934039101691,2.2019940061327556,main,0.15,-0.11973782227408857
1.4142754077911377,0.01585914851527398,0,0,-1.0938561639241808,2.2075135336199256,-1.1123027288404082,2.190382132366084,-1.0938561639241808,2.2075135336199256,-1.0938561639241808,2.2075135336199256,main,0.15,-0.11870172926606805
1.4643421173095703,0.016455118873498348,0,0,-1.0887456195005727,2.213002826442715,-1.1074608322337458,2.1961306238908063,-1.0887456195005727,2.213002826442715,-1.0887456195005727,2.213002826442715,main,0.15,-0.11766080230062632
1.514946699142456,0.017050642023996424,0,0,-1.083602869971494,2.218461958908699,-1.1026225689178044,2.201874801828806,-1.083602869971494,2.218461958908699,-1.083602869971494,2.218461958908699,main,0.15,-0.11660025606627547
1.5663411617279053,0.01764581998246393,0,0,-1.078428381208873,2.223891016473831,-1.097765989517749,2.2075974598454624,-1.078428381208873,2.223891016473831,-1.078428381208873,2.223891016473831,main,0.15,-0.060839822643803346
1.6178984642028809,0.01824071836144863,0,0,-1.073237401268345,2.2293043081948665,-1.0928077971562695,2.2132279494762948,-1.073237401268345,2.2293043081948665,-1.073237401268345,2.2293043081948665,main,0.15,-0.05744051850939816
1.6685829162597656,0.0188353988307684,0,0,-1.0680308956439952,2.234702668981588,-1.087851420967223,2.2188563766740255,-1.0680308956439952,2.234702668981588,-1.0680308956439952,2.234702668981588,main,0.15,-0.0541732175299179
