t,mode,attack,s,x,y,x_ref,y_ref,ex,ey,eth,d_perp,r_eff,ct,kappa,v_out,w_out,v_main,w_main
0.0,main,0,0.0,-3.577070171704903,2.9025123269544717,-3.5775,2.91,0.0,0.0,0.0,0.0,0.15105739928154027,1.0,-0.3874741992216298,0.15,-0.058121129883244464,0.15,-0.058121129883244464
0.004190683364868164,main,0,0.00011094962794102139,-3.576662104795043,2.8950234364226857,-3.577371051511521,2.9077536980872107,-0.005249977832329715,-1.5256775122735045e-05,0.002034288671347362,4.576780491030914e-06,0.15105753323694282,0.9999979308355145,-0.3874741992216298,0.15,-0.05610972853422391,0.15,-0.05610972853422391
0.05530428886413574,main,0,0.0002995635269471644,-3.5762750494442566,2.887533430537813,-3.5771518396256017,2.903934994320656,-0.008924956744775475,-2.9180079287565732e-05,0.003357742869564362,-7.877387662246589e-07,0.15105776422844566,0.9999943627867074,-0.3874741992216298,0.15,-0.05480716618293896,0.15,-0.05480716618293896
0.10524535179138184,main,0,0.000542541074513419,-3.5759085208209505,2.8800423921072413,-3.576869444920234,2.8990156364102977,-0.011497534455203412,-3.254429900564275e-05,0.0041888593942562835,-1.561740088269867e-05,0.15105796725252887,0.999991226741316,-0.3874741992216298,0.15,-0.05398110484217815,0.15,-0.05398110484217815
0.15512585639953613,main,0,0.0008235710229513571,-3.5755622122347015,2.8725503916825823,-3.5765428247436635,2.8933258641916577,-0.013298592452282675,-2.026997603998457e-05,0.004679619059363205,-4.196236547071325e-05,0.15105810813331663,0.9999890506027113,-0.3874741992216298,0.15,-0.05347194445983326,0.15,-0.05347194445983326
0.20587897300720215,main,0,0.0011312347169195622,-3.5752359354538465,2.865057492146203,-3.576185250148477,2.8870968613812646,-0.014559802515476204,1.0375308108423508e-05,0.0049355993050888,-8.22362411558999e-05,0.15105818780411176,0.9999878199544755,-0.3874741992216298,0.15,-0.05317001105453387,0.15,-0.05317001105453387
0.25635838508605957,main,0,0.0014575383285558813,-3.5749295796800866,2.8575637516823305,-3.575806011765378,2.8804904721524656,-0.015443385722745314,6.0797147736290995e-05,0.0050299990166182695,-0.0001384762660629152,0.15105821825552623,0.9999873495816186,-0.3874741992216298,0.15,-0.0529999996953694,0.15,-0.0529999996953694
0.3065760135650635,main,0,0.0017970085772848852,-3.57464308337089,2.850069225688993,-3.5754114707807023,2.873617509320536,-0.016060448524271655,0.0001317062576742771,0.005012457293020134,-0.00021220657837108214,0.15105821255328467,0.999987437662245,-0.3874741992216298,0.15,-0.05291120695758214,0.15,-0.05291120695758214
0.3570399284362793,main,0,0.002145587361496239,-3.574376415261951,2.842573967980303,-3.5750063436236843,2.866560133786586,-0.01649339679552629,0.00022331600894074505,0.0049189650730534495,-0.0003044434228434765,0.1510581824980335,0.9999879019156991,-0.3874741992216298,0.15,-0.052867322935938175,0.15,-0.052867322935938175
0.40750956535339355,main,0,0.0025005418987311154,-3.5741295607720835,2.835078031557091,-3.5745938064038243,2.859373673852102,-0.016797758816412132,0.0003356710192611393,0.0047732877746788915,-0.00041584742758260767,0.1510581367944623,0.9999886078835402,-0.3874741992216298,0.15,-0.0528445158311696,0.15,-0.0528445158311696
0.4582033157348633,main,0,0.002859958465884948,-3.573902513077409,2.8275814690552274,-3.5743168961401794,2.852090182540712,-0.01701002496044093,0.0003277597822062564,0.007927118766753338,-0.0004625885600565961,0.1431255553937452,0.9999685805585604,-0.3087661524416878,0.15,-0.037896477877311485,0.15,-0.037896477877311485
0.5091159343719482,main,0,0.003222496682477694,-3.573689670447576,2.8200844897958905,-3.574040216417209,2.844743306481998,-0.017158833117544903,0.0003493882037677537,0.01040042544442965,-0.0005278252547608423,0.1431269456044007,0.9999459160628066,-0.3087661524416878,0.15,-0.03539095386777254,0.15,-0.03539095386777254
0.5590155124664307,main,0,0.003587218306376021,-3.573490094406412,2.8125871456392044,-3.5737618703746596,2.8373521834387576,-0.017263500187788352,0.0003873213647788311,0.012751940446802834,-0.000607427033685652,0.14312861530224788,0.999918695109192,-0.3087661524416878,0.15,-0.03298288045908513,0.15,-0.03298288045908513
0.6087296009063721,main,0,0.003953466323910509,-3.5733028828313387,2.8050894825482033,-3.573482359428249,2.82993012786386,-0.017337385284832186,0.0004406401705369986,0.014985487553816235,-0.0007003901428288313,0.14313051529457868,0.999887719682595,-0.3087661524416878,0.15,-0.03066982016734106,0.15,-0.03066982016734106
0.6596930027008057,main,0,0.004320735542953674,-3.573127169070816,2.7975915411857786,-3.573202069127449,2.822487377530253,-0.017390757606668413,0.0005083926390365124,0.01710501091358063,-0.0008057728609507822,0.14313260122832533,0.9998537128676164,-0.3087661524416878,0.15,-0.028449258939810543,0.15,-0.028449258939810543
0.7098641395568848,main,0,0.0046887552251503265,-3.5729621210282327,2.7900933574627933,-3.5729212060927193,2.8150294189799037,-0.017429122353724458,0.0005896581128838381,0.019114703071030803,-0.0009226826054442758,0.14313483354240225,0.999817319625544,-0.3087661524416878,0.15,-0.02631838303132908,0.15,-0.02631838303132908
0.7601399421691895,main,0,0.005057297245246129,-3.572806940129267,2.7825949630420794,-3.5726364707785376,2.8075610129706154,-0.01745717812057509,0.0006870000666595938,0.02042561782341412,-0.0010434056163945203,0.16496168200757483,0.9997914043206956,-0.5252672227869841,0.15,-0.05733719165340353,0.15,-0.05733719165340353
0.811377763748169,main,0,0.005426201939375815,-3.5726732566824606,2.7750961545543227,-3.5723250246457683,2.8000863057841343,-0.017479974039130267,0.0007936126540092365,0.018774579490401067,-0.0011216326726362095,0.1649593945395865,0.9998237627593168,-0.5252672227869841,0.15,-0.058827724835412994,0.15,-0.058827724835412994
0.861994743347168,main,0,0.005795353386171397,-3.5725616306742625,2.767596985291378,-3.572013370193167,2.792606598921709,-0.017498683424765397,0.0009204295312070278,0.017194624482161025,-0.0012211619340714863,0.1649573859576109,0.9998521760865872,-0.5252672227869841,0.15,-0.060217000807009535,0.15,-0.060217000807009535
0.9130299091339111,main,0,0.006164669308128172,-3.5724725840119853,2.760097513930546,-3.5717015768831493,2.785123559481279,-0.01751512750282408,0.0010680842277327675,0.015681881887409155,-0.0013426118010307925,0.16495562816122225,0.9998770418101033,-0.5252672227869841,0.15,-0.06150791938700458,0.15,-0.06150791938700458
0.963878870010376,main,0,0.0065340909222975025,-3.5724066015784506,2.7525978041815984,-3.571389694342955,2.77763837851662,-0.01753065885940546,0.0012371662852732905,0.014232338773305209,-0.0014865348402336373,0.16495409555681273,0.9998987219761069,-0.5252672227869841,0.15,-0.06270359171366434,0.15,-0.06270359171366434
1.014106035232544,main,0,0.006904476353955418,-3.572364132367582,2.7450979244248206,-3.5710769981041706,2.770133668785797,-0.017528054500307658,0.00142888006839097,0.012830907833482286,-0.0016536571310306583,0.16495275502915455,0.9999176850314014,-0.5252672227869841,0.15,-0.06381728102278274,0.15,-0.06381728102278274
1.0647413730621338,main,0,0.007274694243160459,-3.5723455944290103,2.7375979473352,-3.57076444331235,2.7626323537821125,-0.01753042180290926,0.0016430244585435728,0.011487534038373326,-0.0018442929381927262,0.1649516003552381,0.9999340190064533,-0.5252672227869841,0.15,-0.06483933597140283,0.15,-0.06483933597140283
1.1155211925506592,main,0,0.00764479242200953,-3.5723513712219805,2.730097949559956,-3.570528548192997,2.7551314513187877,-0.017534898342541155,0.0018035407073414634,0.011166870185093547,-0.001999234122633113,0.19456349059190678,0.9999376511530419,-0.8190306727435736,0.15,-0.10898378036299518,0.15,-0.10898378036299518
1.166294813156128,main,0,0.008014803177156974,-3.572398016632439,2.7225980946143133,-3.5704465131658267,2.747628276596722,-0.017541835041509315,0.0017957933084118396,0.01500242968079979,-0.0020587514947173753,0.19456767516475024,0.9998874656625625,-0.8190306727435736,0.15,-0.10516054504500721,0.15,-0.10516054504500721
1.2168159484863281,main,0,0.008384744013204066,-3.572484095658086,2.7150985886038255,-3.5703644936404086,2.740126519712433,-0.01755060974073603,0.0018322117530172582,0.018647115063149755,-0.0021591424921704287,0.19457278799614636,0.9998261475875879,-0.8190306727435736,0.15,-0.10146234393826717,0.15,-0.10146234393826717
1.2680127620697021,main,0,0.008754624366660139,-3.5726082192857636,2.7075996157858286,-3.570282487524576,2.73262598930992,-0.01756143640711897,0.0019112313319564044,0.022107145294925523,-0.002298965920618478,0.19457866648366523,0.9997556470154998,-0.8190306727435736,0.15,-0.09788533713806388,0.15,-0.09788533713806388
1.3181540966033936,main,0,0.009124448342119871,-3.5727690432544232,2.700101340274012,-3.570200493908301,2.7251266021551404,-0.017574585685279365,0.002031337164059334,0.02538857058781563,-0.002476828196284827,0.19458516357401856,0.9996777275531631,-0.8190306727435736,0.15,-0.09442575877354191,0.15,-0.09442575877354191
1.3685896396636963,main,0,0.009494670355047195,-3.5729652668168734,2.6926039076258625,-3.570118412043201,2.7176191434926444,-0.01758115547656547,0.002191403096981917,0.028495289016728265,-0.0026914257793410586,0.1945921418933194,0.9995940367225977,-0.8190306727435736,0.15,-0.09108139347734041,0.15,-0.09108139347734041
